Date,Open,High,Low,Close,Volume
20170102,116.762,117.665,116.72200000000001,117.509,64868.83996642381
20170103,117.51,118.604,117.215,117.74,195331.54952545464
20170104,117.735,118.185,117.055,117.22200000000001,206130.86949370056
20170105,117.22200000000001,117.429,115.21799999999999,115.345,277338.92946109176
20170106,115.33200000000001,117.18,115.068,116.94200000000001,237265.9894452095
20170109,117.01299999999999,117.53200000000001,115.959,116.01100000000001,208846.49934934825
20170110,116.01,116.34299999999999,115.198,115.77,254182.70870224386
20170111,115.756,116.87,114.24600000000001,115.40799999999999,292600.9090869501
20170112,115.40799999999999,115.508,113.757,114.711,304838.16901147366
20170113,114.711,115.445,114.16799999999999,114.43,270282.10894194245
20170116,114.314,114.471,113.624,114.18,187257.04979211092
20170117,114.179,114.28200000000001,112.604,112.619,298063.12882615626
20170118,112.616,114.759,112.568,114.631,262431.66882606596
20170119,114.631,115.62100000000001,114.40100000000001,114.853,298105.2987405807
20170120,114.84899999999999,115.384,114.211,114.59200000000001,285698.228938438
20170123,114.25399999999999,114.42200000000001,112.689,112.70100000000001,279920.6991528645
20170124,112.698,113.89299999999999,112.523,113.785,236398.28930240124
20170125,113.785,113.988,113.037,113.274,247229.50878616422
20170126,113.256,114.859,113.05,114.514,251692.91852178425
20170127,114.514,115.376,114.391,115.139,228475.04866924885
20170130,114.745,114.949,113.45299999999999,113.773,234074.27893600613
20170131,113.773,113.964,112.08,112.79700000000001,297754.1985426098
20170201,112.79700000000001,113.95200000000001,112.637,113.234,263689.14863648266
20170202,113.234,113.363,112.053,112.79700000000001,256365.27879523486
20170203,112.79700000000001,113.46700000000001,112.31700000000001,112.551,237807.6790574193
20170206,112.43799999999999,112.775,111.62299999999999,111.734,222664.89888474345
20170207,111.736,112.579,111.594,112.381,216858.9288795963
20170208,112.387,112.544,111.63,111.93,217037.1989436373
20170209,111.927,113.348,111.73700000000001,113.249,204314.68894342333
20170210,113.249,113.85700000000001,112.86,113.169,215709.3690450564
20170213,113.512,114.167,113.43799999999999,113.729,191706.03939807415
20170214,113.729,114.499,113.25,114.25399999999999,203175.8994993046
20170215,114.25399999999999,114.95700000000001,113.865,114.162,210781.37928073108
20170216,114.162,114.307,113.08200000000001,113.235,225054.69923523813
20170217,113.228,113.50200000000001,112.618,112.79299999999999,197005.1392981708
20170220,112.88,113.23700000000001,112.792,113.08,120346.80966922641
20170221,113.08,113.77799999999999,113.07700000000001,113.671,164642.72930967063
20170222,113.679,113.73100000000001,112.90700000000001,113.3,201295.02917346358
20170223,113.3,113.455,112.552,112.60600000000001,174362.4596829936
20170224,112.617,112.956,111.936,112.083,177200.07973748446
20170227,112.12700000000001,112.84100000000001,111.919,112.691,175700.7797217965
20170228,112.686,112.899,111.69,112.77,202978.04925065488
20170301,112.762,114.04799999999999,112.73200000000001,113.721,237160.57963935286
20170302,113.723,114.59299999999999,113.684,114.402,187099.41964295506
20170303,114.40899999999999,114.74799999999999,113.81,113.995,199634.74957930297
20170306,113.883,114.133,113.559,113.882,157295.359726578
20170307,113.883,114.154,113.73,113.98100000000001,141718.2195328474
20170308,113.979,114.75,113.609,114.33200000000001,181022.14948487282
20170309,114.32600000000001,114.999,114.30799999999999,114.93700000000001,205021.39941096306
20170310,114.93700000000001,115.50399999999999,114.656,114.72399999999999,195056.75941128284
20170313,114.70200000000001,114.91799999999999,114.48299999999999,114.829,151119.40958169103
20170314,114.829,115.193,114.51899999999999,114.715,160280.13940954208
20170315,114.714,114.884,113.175,113.234,181316.71949887276
20170316,113.23299999999999,113.54700000000001,112.905,113.23700000000001,210536.09928238392
20170317,113.236,113.494,112.564,112.676,151162.09957623482
20170320,112.678,112.898,112.459,112.52600000000001,139157.75958596915
20170321,112.52600000000001,112.866,111.541,111.713,210799.59924199432
20170322,111.712,111.801,110.73299999999999,111.12700000000001,240025.26917643845
20170323,111.12799999999999,111.579,110.62799999999999,110.98700000000001,249188.84888079017
20170324,110.98700000000001,111.48100000000001,110.62700000000001,111.193,204393.75914359838
20170327,111.196,111.335,110.109,110.615,205768.63919886205
20170328,110.613,111.20100000000001,110.179,111.10600000000001,185311.5591692552
20170329,111.104,111.315,110.71700000000001,110.97399999999999,188141.7490097806
20170330,110.976,111.84700000000001,110.94200000000001,111.796,189798.43922066689
20170331,111.795,112.197,111.242,111.322,200349.43911200762
20170403,111.322,111.589,110.85600000000001,110.861,184967.0288535133
20170404,110.86,110.93,110.27,110.73100000000001,197838.78853805363
20170405,110.73299999999999,111.454,110.538,110.666,210636.12896794826
20170406,110.666,111.141,110.29,110.80799999999999,226603.08870099485
20170407,110.807,111.366,110.133,111.208,267121.10856984556
20170410,111.208,111.58,110.807,110.95100000000001,168596.76915880293
20170411,110.95299999999999,111.117,109.62100000000001,109.711,208073.2990232408
20170412,109.713,109.867,109.111,109.17200000000001,238363.8689416498
20170413,109.166,109.39399999999999,108.725,109.055,204705.54926718771
20170414,109.053,109.22399999999999,108.54799999999999,108.60799999999999,84883.54990074039
20170417,108.605,109.052,108.132,108.935,133751.9796059355
20170418,108.935,109.219,108.322,108.446,192238.25943928957
20170419,108.447,109.181,108.381,108.85,180825.88936706632
20170420,108.851,109.48700000000001,108.719,109.323,180892.81937073916
20170421,109.32700000000001,109.42299999999999,108.881,109.09299999999999,166806.9794556722
20170424,109.09100000000001,110.531,108.98,109.714,204878.99940145016
20170425,109.715,111.18700000000001,109.594,111.101,185246.2193985656
20170426,111.101,111.77799999999999,110.971,111.046,226953.9191754833
20170427,111.045,111.59899999999999,110.87299999999999,111.194,192344.4392927289
20170428,111.197,111.71799999999999,111.071,111.45,169711.78940526396
20170501,111.449,111.928,111.205,111.788,112794.19970203936
20170502,111.788,112.304,111.78,112.031,144617.68956279755
20170503,112.029,112.71,111.962,112.65899999999999,133031.21950407326
20170504,112.666,113.04899999999999,112.321,112.35600000000001,164738.20943284035
20170505,112.354,112.76799999999999,112.088,112.479,165407.58945187926
20170508,112.48100000000001,113.23200000000001,112.396,113.18700000000001,170135.90943588316
20170509,113.19,114.32799999999999,113.134,113.928,158702.5594169125
20170510,113.928,114.37,113.626,114.26100000000001,173405.50952432305
20170511,114.266,114.367,113.458,113.845,161562.99949622154
20170512,113.84299999999999,113.95200000000001,113.199,113.294,153456.03959905356
20170515,113.294,113.851,113.12299999999999,113.76299999999999,139568.66962365806
20170516,113.764,113.791,112.931,113.069,155886.2298604101
20170517,113.071,113.126,110.891,110.97399999999999,224413.0397285819
20170518,110.97200000000001,111.73899999999999,110.23700000000001,111.359,270933.4793990329
20170519,111.35600000000001,111.697,111.041,111.175,196740.38978275657
20170522,111.17299999999999,111.60600000000001,110.932,111.227,154809.58982087672
20170523,111.226,111.859,110.86200000000001,111.81700000000001,200615.78972122073
20170524,111.815,112.12700000000001,111.54899999999999,111.60600000000001,186220.22982434928
20170525,111.605,111.95100000000001,111.48,111.79,157564.9497789219
20170526,111.792,111.87899999999999,110.87799999999999,111.257,157187.54969872534
20170529,111.258,111.469,111.166,111.29700000000001,85730.07987448573
20170530,111.301,111.355,110.665,110.76,148075.6197476983
20170531,110.76,111.226,110.484,110.74600000000001,159914.0797414407
20170601,110.74600000000001,111.48200000000001,110.647,111.34200000000001,145754.58978116515
20170602,111.346,111.711,110.331,110.421,147757.34970894456
20170605,110.42,110.73100000000001,110.309,110.486,105942.53968611361
20170606,110.48700000000001,110.527,109.227,109.428,156410.70970655233
20170607,109.427,109.882,109.116,109.79299999999999,151885.9996489212
20170608,109.79299999999999,110.384,109.38,109.99,157525.08957484365
20170609,109.991,110.81,109.729,110.225,169829.2095912546
20170612,110.226,110.439,109.633,109.867,141434.09964004904
20170613,109.865,110.271,109.785,109.994,124818.59963580966
20170614,109.993,110.34200000000001,108.814,109.65,177161.57947140932
20170615,109.652,110.978,109.271,110.919,181517.24941389263
20170616,110.921,111.417,110.646,110.837,163269.1395430267
20170619,110.84,111.603,110.73100000000001,111.58,137437.39957178384
20170620,111.587,111.787,111.30799999999999,111.461,154950.46950016916
20170621,111.462,111.73899999999999,111.068,111.345,176265.76968783882
20170622,111.345,111.446,110.95,111.241,174989.8595289886
20170623,111.242,111.43,111.155,111.256,134178.72964566946
20170626,111.258,111.945,111.103,111.86399999999999,134941.0095648989
20170627,111.86399999999999,112.465,111.461,112.166,169692.37948467582
20170628,112.171,112.415,111.83,112.244,197553.29936303943
20170629,112.244,112.925,111.81200000000001,112.064,206598.84939801693
20170630,112.05799999999999,112.60600000000001,111.73299999999999,112.464,180209.70942755044
20170703,112.461,113.45700000000001,112.05799999999999,113.446,138735.1195833385
20170704,113.446,113.471,112.74,113.264,135413.90977534652
20170705,113.26299999999999,113.686,112.825,113.223,162222.3896033764
20170706,113.226,113.469,112.88600000000001,113.20100000000001,162323.09965031594
20170707,113.20200000000001,114.179,113.105,113.885,161561.30968911946
20170710,113.88600000000001,114.301,113.85799999999999,114.072,120468.10979771614
20170711,114.075,114.494,113.71799999999999,113.824,154430.569657512
20170712,113.82700000000001,113.96700000000001,112.926,113.193,350199.1995457113
20170713,113.19200000000001,113.527,112.86,113.215,164747.77963869274
20170714,113.214,113.57600000000001,112.26,112.53399999999999,172761.5096862018
20170717,112.53200000000001,112.867,112.32799999999999,112.58,146645.6997858584
20170718,112.58,112.686,111.686,112.015,199079.67940941453
20170719,112.01299999999999,112.23100000000001,111.554,111.824,205383.82970035076
20170720,111.823,112.41799999999999,111.477,111.913,200036.13951310515
20170721,111.913,112.07700000000001,111.012,111.075,160882.62963552028
20170724,111.075,111.31700000000001,110.62200000000001,111.111,157837.9896182567
20170725,111.10799999999999,111.943,110.82799999999999,111.89200000000001,179663.05936694145
20170726,111.89399999999999,112.199,111.06,111.228,193791.4993312508
20170727,111.226,111.711,110.781,111.199,243989.31943912056
20170728,111.199,111.336,110.54799999999999,110.57700000000001,193765.07954269648
20170731,110.57700000000001,110.774,110.215,110.23700000000001,161396.70967283845
20170801,110.23299999999999,110.588,109.919,110.31299999999999,206661.53956519067
20170802,110.315,110.984,110.28299999999999,110.68299999999999,206988.5595414117
20170803,110.68299999999999,110.82600000000001,109.855,109.936,175539.15962679684
20170804,109.93700000000001,111.04799999999999,109.845,110.67399999999999,174781.96959464252
20170807,110.675,110.919,110.637,110.73200000000001,144793.48957391083
20170808,110.734,110.829,110.24799999999999,110.348,132991.63970386982
20170809,110.34700000000001,110.412,109.559,109.999,407358.8316362274
20170810,109.999,110.179,109.147,109.167,173604.38967500627
20170811,109.166,109.40100000000001,108.729,109.083,186734.36970565468
20170814,109.08200000000001,109.801,109.04899999999999,109.65899999999999,159880.9197607711
20170815,109.66,110.848,109.60700000000001,110.541,169527.6199261546
20170816,110.541,110.948,110.029,110.212,150908.49975176156
