buy_at_utc,buy_price,dir,sell_at_utc,sell_price,gain,buy_at,sell_at,month,weekday,day,hour,delta
2017-01-03 08:31:00,117.985,-1,2017-01-03 08:48:00,117.884,10.1,2017-01-03 10:31:00,2017-01-03 10:48:00,1,1,3,10,17
2017-01-03 14:51:00,118.105,1,2017-01-03 14:52:00,118.076,-2.9,2017-01-03 16:51:00,2017-01-03 16:52:00,1,1,3,16,1
2017-01-03 20:23:00,117.585,1,2017-01-03 20:59:00,117.706,12.1,2017-01-03 22:23:00,2017-01-03 22:59:00,1,1,3,22,36
2017-01-03 21:00:00,117.732,-1,2017-01-03 23:10:00,117.571,16.1,2017-01-03 23:00:00,2017-01-04 01:10:00,1,1,3,23,130
2017-01-05 19:10:00,115.67,-1,2017-01-05 19:29:00,115.549,12.1,2017-01-05 21:10:00,2017-01-05 21:29:00,1,3,5,21,19
2017-01-09 19:45:00,116.053,1,2017-01-09 20:18:00,116.162,10.9,2017-01-09 21:45:00,2017-01-09 22:18:00,1,0,9,21,33
2017-01-11 01:50:00,115.864,1,2017-01-11 02:04:00,116.016,15.2,2017-01-11 03:50:00,2017-01-11 04:04:00,1,2,11,3,14
2017-01-11 03:27:00,116.004,1,2017-01-11 04:11:00,116.115,11.1,2017-01-11 05:27:00,2017-01-11 06:11:00,1,2,11,5,44
2017-01-11 21:06:00,115.361,1,2017-01-11 22:31:00,115.488,12.7,2017-01-11 23:06:00,2017-01-12 00:31:00,1,2,11,23,85
2017-01-11 23:26:00,115.24,1,2017-01-11 23:47:00,115.095,-14.5,2017-01-12 01:26:00,2017-01-12 01:47:00,1,3,12,1,21
2017-01-12 21:35:00,114.723,-1,2017-01-12 22:29:00,114.611,11.2,2017-01-12 23:35:00,2017-01-13 00:29:00,1,3,12,23,54
2017-01-16 16:32:00,114.059,1,2017-01-16 17:10:00,114.172,11.3,2017-01-16 18:32:00,2017-01-16 19:10:00,1,0,16,18,38
2017-01-17 22:25:00,112.711,-1,2017-01-18 00:04:00,112.841,-13.0,2017-01-18 00:25:00,2017-01-18 02:04:00,1,2,18,0,99
2017-01-17 23:39:00,112.845,-1,2017-01-18 00:57:00,112.746,9.9,2017-01-18 01:39:00,2017-01-18 02:57:00,1,2,18,1,78
2017-01-19 07:10:00,114.703,-1,2017-01-19 07:42:00,114.87,-16.7,2017-01-19 09:10:00,2017-01-19 09:42:00,1,3,19,9,32
2017-01-19 12:01:00,114.548,1,2017-01-19 12:24:00,114.662,11.4,2017-01-19 14:01:00,2017-01-19 14:24:00,1,3,19,14,23
2017-01-20 12:56:00,115.202,-1,2017-01-20 13:22:00,115.099,10.3,2017-01-20 14:56:00,2017-01-20 15:22:00,1,4,20,14,26
2017-01-24 23:51:00,113.848,1,2017-01-25 00:06:00,113.96,11.2,2017-01-25 01:51:00,2017-01-25 02:06:00,1,2,25,1,15
2017-01-25 18:49:00,113.772,-1,2017-01-25 19:52:00,113.658,11.4,2017-01-25 20:49:00,2017-01-25 21:52:00,1,2,25,20,63
2017-01-25 19:38:00,113.703,1,2017-01-25 20:19:00,113.38,-32.3,2017-01-25 21:38:00,2017-01-25 22:19:00,1,2,25,21,41
2017-01-26 18:52:00,114.337,1,2017-01-26 20:02:00,114.524,18.7,2017-01-26 20:52:00,2017-01-26 22:02:00,1,3,26,20,70
2017-01-27 09:19:00,115.058,1,2017-01-27 10:13:00,115.003,-5.5,2017-01-27 11:19:00,2017-01-27 12:13:00,1,4,27,11,54
2017-01-27 17:13:00,115.26,-1,2017-01-27 18:18:00,115.162,9.8,2017-01-27 19:13:00,2017-01-27 20:18:00,1,4,27,19,65
2017-01-30 09:48:00,114.648,1,2017-01-30 12:31:00,114.761,11.3,2017-01-30 11:48:00,2017-01-30 14:31:00,1,0,30,11,163
2017-01-30 10:50:00,114.558,1,2017-01-30 11:24:00,114.681,12.3,2017-01-30 12:50:00,2017-01-30 13:24:00,1,0,30,12,34
2017-01-30 20:05:00,113.613,1,2017-01-30 20:51:00,113.722,10.9,2017-01-30 22:05:00,2017-01-30 22:51:00,1,0,30,22,46
2017-01-31 05:14:00,113.439,1,2017-01-31 05:48:00,113.562,12.3,2017-01-31 07:14:00,2017-01-31 07:48:00,1,1,31,7,34
2017-02-01 05:51:00,113.111,1,2017-02-01 06:11:00,113.229,11.8,2017-02-01 07:51:00,2017-02-01 08:11:00,2,2,1,7,20
2017-02-01 17:22:00,113.446,-1,2017-02-01 18:50:00,113.484,-3.8,2017-02-01 19:22:00,2017-02-01 20:50:00,2,2,1,19,88
