buy_at,buy_price,dir,sell_at,sell_price,gain
2017-01-01 23:01:00,116.905,-1,2017-01-01 23:04:00,116.749,15.6
2017-01-01 23:51:00,116.763,1,2017-01-02 02:10:00,116.832,6.9
2017-01-02 00:37:00,116.73,1,2017-01-02 02:10:00,116.832,10.2
2017-01-02 02:11:00,116.828,-1,2017-01-02 07:35:00,117.038,-21.0
2017-01-02 03:22:00,116.803,1,2017-01-02 06:35:00,116.861,5.8
2017-01-02 05:25:00,116.865,-1,2017-01-02 07:42:00,117.093,-22.8
2017-01-02 07:04:00,116.906,-1,2017-01-02 07:44:00,117.108,-20.2
2017-01-02 07:27:00,116.964,-1,2017-01-02 08:04:00,117.165,-20.1
2017-01-02 07:50:00,117.108,-1,2017-01-02 08:12:00,117.432,-32.4
2017-01-02 08:06:00,117.176,-1,2017-01-02 08:12:00,117.432,-25.6
2017-01-02 08:26:00,117.347,-1,2017-01-02 19:48:00,117.56,-21.3
2017-01-02 08:59:00,117.388,-1,2017-01-02 19:50:00,117.59,-20.2
2017-01-02 10:56:00,117.341,1,2017-01-02 12:53:00,117.467,12.6
2017-01-02 11:34:00,117.37,-1,2017-01-02 19:48:00,117.56,-19.0
2017-01-02 12:53:00,117.467,-1,2017-01-02 13:25:00,117.339,12.8
2017-01-02 13:38:00,117.354,1,2017-01-02 18:09:00,117.444,9.0
2017-01-02 14:12:00,117.38,-1,2017-01-02 19:50:00,117.59,-21.0
2017-01-02 15:51:00,117.359,1,2017-01-02 18:09:00,117.444,8.5
2017-01-02 17:00:00,117.376,-1,2017-01-02 19:48:00,117.56,-18.4
2017-01-02 17:32:00,117.348,1,2017-01-02 18:07:00,117.45,10.2
2017-01-02 18:09:00,117.444,-1,2017-01-02 19:53:00,117.648,-20.4
2017-01-02 18:34:00,117.458,-1,2017-01-02 21:34:00,117.649,-19.1
2017-01-02 19:47:00,117.525,-1,2017-01-02 22:27:00,117.41,11.5
2017-01-02 20:08:00,117.574,1,2017-01-02 22:30:00,117.331,-24.3
2017-01-02 20:48:00,117.59,1,2017-01-02 22:30:00,117.331,-25.9
2017-01-02 21:33:00,117.655,-1,2017-01-02 21:49:00,117.581,7.4
2017-01-02 21:52:00,117.575,1,2017-01-02 22:30:00,117.331,-24.4
2017-01-02 22:15:00,117.454,1,2017-01-02 23:01:00,117.291,-16.3
2017-01-02 22:42:00,117.348,1,2017-01-02 23:32:00,117.433,8.5
2017-01-02 23:01:00,117.291,1,2017-01-02 23:11:00,117.358,6.7
2017-01-02 23:18:00,117.331,-1,2017-01-03 07:04:00,117.571,-24.0
2017-01-02 23:35:00,117.406,-1,2017-01-03 01:04:00,117.307,9.9
2017-01-02 23:51:00,117.479,-1,2017-01-03 00:06:00,117.382,9.7
2017-01-03 00:22:00,117.434,-1,2017-01-03 01:03:00,117.32,11.4
2017-01-03 00:55:00,117.361,1,2017-01-03 06:58:00,117.486,12.5
2017-01-03 01:12:00,117.333,1,2017-01-03 02:20:00,117.429,9.6
2017-01-03 01:33:00,117.321,1,2017-01-03 01:58:00,117.415,9.4
2017-01-03 01:49:00,117.367,-1,2017-01-03 07:04:00,117.571,-20.4
2017-01-03 02:18:00,117.412,-1,2017-01-03 05:02:00,117.301,11.1
2017-01-03 05:02:00,117.301,1,2017-01-03 06:52:00,117.408,10.7
2017-01-03 06:52:00,117.408,-1,2017-01-03 07:06:00,117.604,-19.6
2017-01-03 07:30:00,117.765,-1,2017-01-03 07:47:00,117.937,-17.2
2017-01-03 07:59:00,117.869,1,2017-01-03 08:22:00,117.957,8.8
2017-01-03 08:33:00,117.97,-1,2017-01-03 08:48:00,117.884,8.6
2017-01-03 08:51:00,117.899,1,2017-01-03 08:59:00,118.0,10.1
2017-01-03 09:10:00,118.013,-1,2017-01-03 10:44:00,118.209,-19.6
2017-01-03 09:29:00,118.099,-1,2017-01-03 11:07:00,118.271,-17.2
2017-01-03 10:44:00,118.209,-1,2017-01-03 14:50:00,118.111,9.8
2017-01-03 11:00:00,118.265,-1,2017-01-03 12:52:00,118.146,11.9
2017-01-03 11:17:00,118.309,-1,2017-01-03 11:58:00,118.224,8.5
2017-01-03 11:52:00,118.26,1,2017-01-03 14:50:00,118.111,-14.9
2017-01-03 12:29:00,118.299,-1,2017-01-03 12:50:00,118.19,10.9
2017-01-03 12:46:00,118.242,1,2017-01-03 14:50:00,118.111,-13.1
2017-01-03 13:03:00,118.162,1,2017-01-03 13:22:00,118.264,10.2
2017-01-03 13:23:00,118.254,-1,2017-01-03 14:32:00,118.172,8.2
2017-01-03 13:39:00,118.183,1,2017-01-03 14:50:00,118.111,-7.2
2017-01-03 14:15:00,118.251,-1,2017-01-03 14:45:00,118.169,8.2
2017-01-03 14:31:00,118.188,1,2017-01-03 14:50:00,118.111,-7.7
2017-01-03 14:49:00,118.126,1,2017-01-03 14:50:00,118.111,-1.5
2017-01-03 15:16:00,118.5,-1,2017-01-03 15:29:00,118.42,8.0
2017-01-03 15:39:00,118.393,1,2017-01-03 15:51:00,118.12,-27.3
2017-01-03 16:06:00,118.055,1,2017-01-03 16:19:00,117.796,-25.9
2017-01-03 16:52:00,117.612,-1,2017-01-03 17:43:00,117.506,10.6
2017-01-03 17:13:00,117.687,-1,2017-01-03 17:22:00,117.588,9.9
2017-01-03 17:31:00,117.606,1,2017-01-03 17:46:00,117.416,-19.0
2017-01-03 18:14:00,117.392,1,2017-01-03 18:55:00,117.512,12.0
2017-01-03 18:44:00,117.434,-1,2017-01-03 19:02:00,117.626,-19.2
2017-01-03 19:14:00,117.627,-1,2017-01-03 20:27:00,117.516,11.1
2017-01-03 19:33:00,117.632,1,2017-01-03 20:08:00,117.729,9.7
2017-01-03 20:03:00,117.703,-1,2017-01-03 20:23:00,117.585,11.8
2017-01-03 20:37:00,117.54,1,2017-01-03 20:49:00,117.649,10.9
2017-01-03 21:01:00,117.679,-1,2017-01-03 23:10:00,117.571,10.8
2017-01-03 21:34:00,117.707,-1,2017-01-03 23:10:00,117.571,13.6
2017-01-03 21:50:00,117.743,-1,2017-01-03 22:43:00,117.697,4.6
2017-01-03 22:12:00,117.711,1,2017-01-04 00:20:00,117.817,10.6
2017-01-03 22:47:00,117.661,1,2017-01-04 00:12:00,117.752,9.1
2017-01-03 23:11:00,117.608,1,2017-01-04 00:03:00,117.705,9.7
2017-01-03 23:27:00,117.677,-1,2017-01-03 23:46:00,117.573,10.4
2017-01-03 23:44:00,117.611,1,2017-01-04 00:03:00,117.705,9.4
2017-01-04 00:23:00,117.799,-1,2017-01-04 00:35:00,117.709,9.0
2017-01-04 00:45:00,117.735,1,2017-01-04 00:51:00,117.852,11.7
2017-01-04 01:09:00,117.951,-1,2017-01-04 01:53:00,118.164,-21.3
2017-01-04 01:35:00,117.948,-1,2017-01-04 01:53:00,118.164,-21.6
2017-01-04 01:58:00,118.113,-1,2017-01-04 02:48:00,117.994,11.9
2017-01-04 02:15:00,118.074,1,2017-01-04 03:32:00,117.889,-18.5
2017-01-04 02:52:00,118.01,1,2017-01-04 05:24:00,118.108,9.8
2017-01-04 03:09:00,117.956,1,2017-01-04 05:07:00,118.055,9.9
2017-01-04 03:26:00,117.965,1,2017-01-04 05:17:00,118.092,12.7
2017-01-04 03:49:00,117.986,-1,2017-01-04 08:07:00,117.78,20.6
2017-01-04 04:05:00,117.934,1,2017-01-04 05:02:00,118.034,10.0
2017-01-04 04:25:00,117.994,-1,2017-01-04 08:07:00,117.78,21.4
2017-01-04 05:07:00,118.055,-1,2017-01-04 06:32:00,117.959,9.6
2017-01-04 05:24:00,118.108,-1,2017-01-04 06:26:00,118.02,8.8
2017-01-04 05:49:00,118.097,1,2017-01-04 08:07:00,117.78,-31.7
2017-01-04 06:05:00,118.156,-1,2017-01-04 06:24:00,118.026,13.0
2017-01-04 06:36:00,118.034,1,2017-01-04 08:07:00,117.78,-25.4
2017-01-04 07:02:00,118.008,-1,2017-01-04 08:07:00,117.78,22.8
2017-01-04 07:25:00,117.989,-1,2017-01-04 08:07:00,117.78,20.9
2017-01-04 07:44:00,118.012,-1,2017-01-04 08:07:00,117.78,23.2
2017-01-04 08:02:00,117.948,1,2017-01-04 08:09:00,117.736,-21.2
2017-01-04 08:29:00,117.78,-1,2017-01-04 09:15:00,117.596,18.4
2017-01-04 08:51:00,117.842,-1,2017-01-04 09:02:00,117.741,10.1
2017-01-04 09:11:00,117.743,1,2017-01-04 09:21:00,117.569,-17.4
2017-01-04 09:33:00,117.567,1,2017-01-04 09:49:00,117.677,11.0
2017-01-04 09:51:00,117.659,-1,2017-01-04 11:03:00,117.552,10.7
2017-01-04 10:20:00,117.686,1,2017-01-04 11:06:00,117.443,-24.3
2017-01-04 10:36:00,117.595,1,2017-01-04 11:07:00,117.428,-16.7
2017-01-04 10:53:00,117.636,-1,2017-01-04 11:04:00,117.533,10.3
2017-01-04 11:21:00,117.391,1,2017-01-04 11:28:00,117.517,12.6
2017-01-04 11:42:00,117.54,-1,2017-01-04 13:22:00,117.404,13.6
2017-01-04 12:01:00,117.599,-1,2017-01-04 12:05:00,117.5,9.9
2017-01-04 12:17:00,117.63,-1,2017-01-04 12:42:00,117.561,6.9
2017-01-04 12:55:00,117.547,1,2017-01-04 14:18:00,117.367,-18.0
2017-01-04 13:17:00,117.498,1,2017-01-04 13:32:00,117.596,9.8
2017-01-04 13:33:00,117.572,-1,2017-01-04 14:07:00,117.462,11.0
2017-01-04 13:49:00,117.625,-1,2017-01-04 13:59:00,117.523,10.2
2017-01-04 14:14:00,117.459,1,2017-01-04 14:28:00,117.277,-18.2
2017-01-04 14:41:00,117.376,-1,2017-01-04 14:57:00,117.105,27.1
2017-01-04 15:03:00,117.347,1,2017-01-04 15:17:00,117.192,-15.5
2017-01-04 15:25:00,117.318,-1,2017-01-04 15:34:00,117.134,18.4
2017-01-04 15:53:00,117.225,-1,2017-01-04 16:46:00,117.425,-20.0
2017-01-04 16:09:00,117.288,-1,2017-01-04 18:50:00,117.365,-7.7
2017-01-04 16:28:00,117.305,1,2017-01-04 16:46:00,117.425,12.0
2017-01-04 16:46:00,117.425,-1,2017-01-04 17:15:00,117.326,9.9
2017-01-04 17:04:00,117.362,1,2017-01-04 18:50:00,117.365,0.299999999999
2017-01-04 17:20:00,117.302,1,2017-01-04 17:59:00,117.394,9.2
2017-01-04 17:36:00,117.247,1,2017-01-04 17:46:00,117.341,9.4
2017-01-04 17:52:00,117.312,-1,2017-01-04 18:50:00,117.365,-5.3
2017-01-04 18:46:00,117.36,1,2017-01-04 18:50:00,117.365,0.5
2017-01-04 19:14:00,117.309,1,2017-01-04 19:19:00,117.402,9.3
2017-01-04 19:47:00,117.713,-1,2017-01-04 20:00:00,117.602,11.1
2017-01-04 20:16:00,117.536,1,2017-01-04 20:50:00,117.353,-18.3
2017-01-04 20:42:00,117.465,1,2017-01-04 21:08:00,117.255,-21.0
2017-01-04 20:59:00,117.371,1,2017-01-04 23:58:00,117.123,-24.8
2017-01-04 21:15:00,117.299,1,2017-01-04 23:38:00,117.397,9.8
2017-01-04 21:32:00,117.278,1,2017-01-04 23:38:00,117.397,11.9
2017-01-04 22:13:00,117.23,1,2017-01-04 23:01:00,117.32,9.0
2017-01-04 23:01:00,117.32,-1,2017-01-04 23:52:00,117.243,7.7
2017-01-04 23:19:00,117.351,-1,2017-01-04 23:52:00,117.243,10.8
2017-01-04 23:38:00,117.397,-1,2017-01-04 23:52:00,117.243,15.4
2017-01-05 00:23:00,116.65,1,2017-01-05 00:57:00,116.321,-32.9
2017-01-05 00:40:00,116.698,-1,2017-01-05 00:44:00,116.563,13.5
2017-01-05 01:34:00,116.608,-1,2017-01-05 02:13:00,116.435,17.3
2017-01-05 01:50:00,116.563,1,2017-01-05 03:07:00,116.372,-19.1
2017-01-05 02:33:00,116.515,-1,2017-01-05 03:07:00,116.372,14.3
2017-01-05 02:51:00,116.579,1,2017-01-05 03:07:00,116.372,-20.7
2017-01-05 03:25:00,116.376,1,2017-01-05 03:37:00,116.484,10.8
2017-01-05 03:41:00,116.451,-1,2017-01-05 04:53:00,116.379,7.2
2017-01-05 04:04:00,116.473,-1,2017-01-05 04:52:00,116.367,10.6
2017-01-05 04:21:00,116.54,-1,2017-01-05 04:39:00,116.44,10.0
2017-01-05 04:37:00,116.489,1,2017-01-05 05:12:00,116.286,-20.3
2017-01-05 04:54:00,116.383,1,2017-01-05 05:20:00,116.159,-22.4
2017-01-05 05:36:00,116.128,1,2017-01-05 05:41:00,116.248,12.0
2017-01-05 06:04:00,116.46,-1,2017-01-05 06:11:00,116.358,10.2
2017-01-05 06:27:00,116.302,1,2017-01-05 06:36:00,116.091,-21.1
2017-01-05 06:54:00,115.902,-1,2017-01-05 06:58:00,115.798,10.4
2017-01-05 07:35:00,115.991,-1,2017-01-05 07:40:00,115.874,11.7
2017-01-05 07:55:00,115.928,-1,2017-01-05 08:01:00,115.825,10.3
2017-01-05 08:13:00,115.875,1,2017-01-05 08:22:00,116.123,24.8
2017-01-05 08:57:00,116.361,1,2017-01-05 09:20:00,116.452,9.1
2017-01-05 09:15:00,116.397,-1,2017-01-05 09:23:00,116.587,-19.0
2017-01-05 09:38:00,116.639,-1,2017-01-05 09:48:00,116.537,10.2
2017-01-05 10:02:00,116.628,-1,2017-01-05 10:14:00,116.544,8.4
2017-01-05 10:35:00,116.54,-1,2017-01-05 10:52:00,116.744,-20.4
2017-01-05 10:51:00,116.645,-1,2017-01-05 11:31:00,116.544,10.1
2017-01-05 11:11:00,116.689,1,2017-01-05 12:26:00,116.499,-19.0
2017-01-05 11:29:00,116.591,1,2017-01-05 12:03:00,116.701,11.0
2017-01-05 11:52:00,116.601,-1,2017-01-05 12:26:00,116.499,10.2
2017-01-05 12:10:00,116.651,-1,2017-01-05 12:16:00,116.563,8.8
2017-01-05 12:29:00,116.542,1,2017-01-05 13:09:00,116.635,9.3
2017-01-05 12:46:00,116.553,-1,2017-01-05 13:16:00,116.388,16.5
2017-01-05 13:11:00,116.534,-1,2017-01-05 13:16:00,116.388,14.6
2017-01-05 13:39:00,116.163,1,2017-01-05 14:13:00,115.936,-22.7
2017-01-05 13:55:00,116.178,-1,2017-01-05 14:02:00,116.06,11.8
2017-01-05 14:11:00,116.1,1,2017-01-05 14:20:00,115.915,-18.5
2017-01-05 14:30:00,116.069,-1,2017-01-05 14:32:00,115.966,10.3
2017-01-05 14:50:00,116.01,1,2017-01-05 15:11:00,115.82,-19.0
2017-01-05 15:09:00,115.907,1,2017-01-05 15:29:00,115.508,-39.9
2017-01-05 15:26:00,115.879,-1,2017-01-05 15:28:00,115.771,10.8
2017-01-05 15:45:00,115.522,1,2017-01-05 15:51:00,115.349,-17.3
2017-01-05 16:01:00,115.551,-1,2017-01-05 16:05:00,115.425,12.6
2017-01-05 16:39:00,115.429,1,2017-01-05 16:45:00,115.297,-13.2
2017-01-05 17:11:00,115.39,1,2017-01-05 17:17:00,115.473,8.3
2017-01-05 17:47:00,115.494,-1,2017-01-05 18:00:00,115.403,9.1
2017-01-05 18:04:00,115.422,1,2017-01-05 18:26:00,115.522,10.0
2017-01-05 18:20:00,115.49,-1,2017-01-05 19:13:00,115.692,-20.2
2017-01-05 18:43:00,115.626,-1,2017-01-05 18:56:00,115.523,10.3
2017-01-05 18:59:00,115.553,1,2017-01-05 19:06:00,115.654,10.1
2017-01-05 19:43:00,115.525,1,2017-01-05 19:53:00,115.636,11.1
2017-01-05 20:00:00,115.583,-1,2017-01-05 21:16:00,115.487,9.6
2017-01-05 20:17:00,115.647,-1,2017-01-05 21:04:00,115.538,10.9
2017-01-05 20:33:00,115.613,1,2017-01-05 21:28:00,115.408,-20.5
2017-01-05 21:12:00,115.512,1,2017-01-05 21:47:00,115.291,-22.1
2017-01-05 21:38:00,115.412,1,2017-01-05 23:41:00,115.208,-20.4
2017-01-05 21:55:00,115.333,1,2017-01-05 22:43:00,115.457,12.4
2017-01-05 22:14:00,115.318,1,2017-01-05 22:43:00,115.457,13.9
2017-01-05 22:30:00,115.389,-1,2017-01-05 22:35:00,115.285,10.4
2017-01-05 22:47:00,115.436,-1,2017-01-05 23:24:00,115.313,12.3
2017-01-05 23:54:00,115.287,1,2017-01-06 00:03:00,115.41,12.3
2017-01-06 00:23:00,115.559,-1,2017-01-06 00:31:00,115.484,7.5
2017-01-06 00:48:00,115.628,-1,2017-01-06 01:07:00,115.835,-20.7
2017-01-06 01:15:00,115.784,-1,2017-01-06 01:26:00,115.964,-18.0
2017-01-06 01:32:00,115.901,-1,2017-01-06 01:45:00,116.09,-18.9
2017-01-06 01:51:00,115.932,-1,2017-01-06 02:31:00,115.788,14.4
2017-01-06 02:11:00,115.942,-1,2017-01-06 02:31:00,115.788,15.4
2017-01-06 02:27:00,115.894,1,2017-01-06 03:10:00,115.683,-21.1
2017-01-06 02:45:00,115.793,1,2017-01-06 03:33:00,115.893,10.0
2017-01-06 03:08:00,115.758,1,2017-01-06 03:33:00,115.893,13.5
2017-01-06 03:27:00,115.785,-1,2017-01-06 04:10:00,115.691,9.4
2017-01-06 03:45:00,115.836,-1,2017-01-06 04:06:00,115.734,10.2
2017-01-06 04:04:00,115.764,1,2017-01-06 04:53:00,115.875,11.1
2017-01-06 04:24:00,115.758,-1,2017-01-06 05:30:00,115.954,-19.6
2017-01-06 04:46:00,115.753,-1,2017-01-06 05:06:00,115.955,-20.2
2017-01-06 05:23:00,115.866,1,2017-01-06 05:32:00,115.959,9.3
2017-01-06 05:50:00,115.995,-1,2017-01-06 06:07:00,115.891,10.4
2017-01-06 06:24:00,115.866,-1,2017-01-06 06:41:00,116.068,-20.2
2017-01-06 07:01:00,116.159,1,2017-01-06 07:15:00,116.244,8.5
2017-01-06 07:27:00,116.161,1,2017-01-06 07:44:00,116.265,10.4
2017-01-06 07:58:00,116.279,-1,2017-01-06 08:09:00,116.169,11.0
2017-01-06 08:16:00,116.189,1,2017-01-06 09:24:00,115.96,-22.9
2017-01-06 08:57:00,116.139,1,2017-01-06 09:24:00,115.96,-17.9
2017-01-06 09:13:00,116.075,1,2017-01-06 09:37:00,115.883,-19.2
2017-01-06 09:39:00,115.901,1,2017-01-06 10:23:00,116.004,10.3
2017-01-06 10:00:00,115.968,-1,2017-01-06 10:47:00,115.874,9.4
2017-01-06 10:16:00,115.911,1,2017-01-06 10:23:00,116.004,9.3
2017-01-06 10:38:00,115.937,1,2017-01-06 12:01:00,116.042,10.5
2017-01-06 11:08:00,115.867,-1,2017-01-06 12:02:00,116.076,-20.9
2017-01-06 11:24:00,115.944,-1,2017-01-06 12:27:00,116.145,-20.1
2017-01-06 11:44:00,115.886,1,2017-01-06 11:49:00,115.994,10.8
2017-01-06 12:04:00,116.048,-1,2017-01-06 13:20:00,116.006,4.2
2017-01-06 12:33:00,116.092,-1,2017-01-06 13:09:00,116.001,9.1
2017-01-06 13:17:00,116.054,1,2017-01-06 13:20:00,116.006,-4.8
2017-01-06 13:43:00,116.151,-1,2017-01-06 13:46:00,116.306,-15.5
2017-01-06 14:06:00,116.554,-1,2017-01-06 14:37:00,116.444,11.0
2017-01-06 14:35:00,116.511,1,2017-01-06 14:50:00,116.382,-12.9
2017-01-06 14:51:00,116.449,1,2017-01-06 15:00:00,116.587,13.8
2017-01-06 15:12:00,116.546,-1,2017-01-06 15:14:00,116.457,8.9
2017-01-06 15:43:00,116.49,1,2017-01-06 16:15:00,116.609,11.9
2017-01-06 16:00:00,116.488,1,2017-01-06 16:15:00,116.609,12.1
2017-01-06 16:40:00,116.721,-1,2017-01-06 16:51:00,116.923,-20.2
2017-01-06 16:58:00,116.905,-1,2017-01-06 18:05:00,116.796,10.9
2017-01-06 17:38:00,116.926,1,2017-01-06 18:47:00,117.01,8.4
2017-01-06 17:55:00,116.885,1,2017-01-06 18:40:00,116.993,10.8
2017-01-06 18:19:00,116.9,-1,2017-01-06 18:56:00,117.138,-23.8
2017-01-06 18:45:00,116.995,-1,2017-01-06 21:59:00,116.953,4.2
2017-01-06 19:14:00,117.097,1,2017-01-06 21:59:00,116.953,-14.4
2017-01-06 19:40:00,117.111,-1,2017-01-06 19:59:00,117.001,11.0
2017-01-06 19:57:00,117.03,1,2017-01-06 21:59:00,116.953,-7.7
2017-01-06 20:29:00,116.967,1,2017-01-06 21:59:00,116.953,-1.4
2017-01-06 20:52:00,116.969,1,2017-01-06 21:59:00,116.953,-1.6
2017-01-06 21:20:00,117.039,-1,2017-01-06 21:53:00,116.948,9.1
2017-01-06 21:54:00,116.944,1,2017-01-06 21:59:00,116.953,0.899999999999
2017-01-08 22:20:00,117.085,-1,2017-01-09 00:25:00,117.304,-21.9
2017-01-08 22:56:00,117.167,-1,2017-01-09 03:34:00,117.411,-24.4
2017-01-08 23:26:00,117.218,-1,2017-01-08 23:47:00,117.104,11.4
2017-01-08 23:42:00,117.154,1,2017-01-09 00:21:00,117.249,9.5
2017-01-09 00:20:00,117.183,-1,2017-01-09 03:34:00,117.411,-22.8
2017-01-09 00:38:00,117.287,-1,2017-01-09 00:58:00,117.187,10.0
2017-01-09 00:54:00,117.242,1,2017-01-09 03:18:00,117.343,10.1
2017-01-09 01:25:00,117.252,-1,2017-01-09 04:16:00,117.44,-18.8
2017-01-09 01:56:00,117.215,1,2017-01-09 02:59:00,117.29,7.5
2017-01-09 02:27:00,117.248,-1,2017-01-09 04:16:00,117.44,-19.2
2017-01-09 03:02:00,117.312,-1,2017-01-09 05:06:00,117.518,-20.6
2017-01-09 03:19:00,117.345,-1,2017-01-09 08:14:00,117.253,9.2
2017-01-09 04:15:00,117.442,-1,2017-01-09 06:55:00,117.347,9.5
2017-01-09 05:12:00,117.412,1,2017-01-09 05:50:00,117.493,8.1
2017-01-09 05:54:00,117.501,-1,2017-01-09 06:48:00,117.395,10.6
2017-01-09 06:25:00,117.411,1,2017-01-09 08:16:00,117.22,-19.1
2017-01-09 06:48:00,117.395,1,2017-01-09 08:16:00,117.22,-17.5
2017-01-09 07:08:00,117.305,1,2017-01-09 07:42:00,117.407,10.2
2017-01-09 07:24:00,117.345,-1,2017-01-09 08:14:00,117.253,9.2
2017-01-09 07:42:00,117.407,-1,2017-01-09 08:04:00,117.282,12.5
2017-01-09 08:30:00,117.19,1,2017-01-09 09:30:00,117.01,-18.0
2017-01-09 09:02:00,117.151,1,2017-01-09 09:33:00,116.891,-26.0
2017-01-09 09:20:00,117.046,1,2017-01-09 10:35:00,117.148,10.2
2017-01-09 09:46:00,117.03,-1,2017-01-09 11:19:00,116.903,12.7
2017-01-09 10:05:00,117.075,-1,2017-01-09 11:10:00,116.962,11.3
2017-01-09 10:29:00,117.109,-1,2017-01-09 11:09:00,117.002,10.7
2017-01-09 10:46:00,117.073,1,2017-01-09 11:21:00,116.836,-23.7
2017-01-09 11:08:00,117.011,1,2017-01-09 11:26:00,116.77,-24.1
2017-01-09 12:02:00,116.759,-1,2017-01-09 12:05:00,116.716,4.3
2017-01-09 12:18:00,116.71,1,2017-01-09 13:22:00,116.511,-19.9
2017-01-09 12:34:00,116.646,1,2017-01-09 13:30:00,116.448,-19.8
2017-01-09 12:52:00,116.688,-1,2017-01-09 13:11:00,116.557,13.1
2017-01-09 13:08:00,116.614,1,2017-01-09 14:05:00,116.358,-25.6
2017-01-09 13:24:00,116.564,1,2017-01-09 14:05:00,116.358,-20.6
2017-01-09 13:49:00,116.55,-1,2017-01-09 14:04:00,116.446,10.4
2017-01-09 14:23:00,116.327,-1,2017-01-09 14:34:00,116.231,9.6
2017-01-09 14:53:00,116.383,-1,2017-01-09 15:08:00,116.274,10.9
2017-01-09 15:21:00,116.396,-1,2017-01-09 15:39:00,116.272,12.4
2017-01-09 15:50:00,116.353,1,2017-01-09 15:53:00,116.463,11.0
2017-01-09 16:07:00,116.376,1,2017-01-09 16:14:00,116.497,12.1
2017-01-09 16:28:00,116.376,1,2017-01-09 16:43:00,116.093,-28.3
2017-01-09 17:14:00,116.137,-1,2017-01-09 17:19:00,116.066,7.1
2017-01-09 17:39:00,116.214,-1,2017-01-09 18:04:00,116.122,9.2
2017-01-09 18:00:00,116.17,1,2017-01-09 18:59:00,116.269,9.9
2017-01-09 18:19:00,116.18,-1,2017-01-09 19:40:00,116.086,9.4
2017-01-09 18:43:00,116.229,-1,2017-01-09 19:12:00,116.127,10.2
2017-01-09 19:04:00,116.243,-1,2017-01-09 19:12:00,116.127,11.6
2017-01-09 19:40:00,116.086,1,2017-01-09 20:31:00,116.18,9.4
2017-01-09 19:57:00,116.128,-1,2017-01-09 20:04:00,116.026,10.2
2017-01-09 20:23:00,116.153,-1,2017-01-09 20:45:00,116.036,11.7
2017-01-09 20:43:00,116.086,1,2017-01-09 22:02:00,115.781,-30.5
2017-01-09 21:03:00,116.054,-1,2017-01-09 22:02:00,115.781,27.3
2017-01-09 21:34:00,116.026,1,2017-01-09 22:02:00,115.781,-24.5
2017-01-09 21:53:00,116.094,-1,2017-01-09 22:01:00,115.954,14.0
2017-01-09 22:21:00,115.732,1,2017-01-09 22:33:00,115.838,10.6
2017-01-09 22:39:00,115.819,-1,2017-01-09 23:30:00,116.028,-20.9
2017-01-09 22:58:00,115.885,-1,2017-01-09 23:32:00,116.082,-19.7
2017-01-09 23:18:00,115.962,-1,2017-01-10 00:03:00,115.87,9.2
2017-01-09 23:36:00,116.026,-1,2017-01-10 00:01:00,115.919,10.7
2017-01-10 00:18:00,115.934,-1,2017-01-10 01:58:00,116.099,-16.5
2017-01-10 00:37:00,115.953,1,2017-01-10 00:45:00,116.031,7.8
2017-01-10 00:57:00,115.987,-1,2017-01-10 01:23:00,115.853,13.4
2017-01-10 01:13:00,115.973,1,2017-01-10 01:56:00,116.095,12.2
2017-01-10 01:31:00,115.937,1,2017-01-10 01:38:00,116.013,7.6
2017-01-10 01:48:00,116.043,-1,2017-01-10 02:29:00,115.93,11.3
2017-01-10 02:05:00,116.083,-1,2017-01-10 02:21:00,115.98,10.3
2017-01-10 02:23:00,116.029,1,2017-01-10 02:31:00,115.806,-22.3
2017-01-10 03:01:00,115.612,-1,2017-01-10 03:07:00,115.533,7.9
2017-01-10 03:19:00,115.679,-1,2017-01-10 03:30:00,115.606,7.3
2017-01-10 03:53:00,115.344,1,2017-01-10 04:38:00,115.468,12.4
2017-01-10 04:12:00,115.351,-1,2017-01-10 05:05:00,115.558,-20.7
2017-01-10 04:33:00,115.433,-1,2017-01-10 05:40:00,115.645,-21.2
2017-01-10 05:00:00,115.462,-1,2017-01-10 05:49:00,115.634,-17.2
2017-01-10 05:16:00,115.52,-1,2017-01-10 06:16:00,115.416,10.4
2017-01-10 05:35:00,115.494,1,2017-01-10 05:39:00,115.608,11.4
2017-01-10 05:52:00,115.621,-1,2017-01-10 06:04:00,115.494,12.7
2017-01-10 06:11:00,115.526,1,2017-01-10 06:47:00,115.638,11.2
2017-01-10 06:31:00,115.467,-1,2017-01-10 06:49:00,115.69,-22.3
2017-01-10 06:52:00,115.662,-1,2017-01-10 07:44:00,115.852,-19.0
2017-01-10 07:09:00,115.692,1,2017-01-10 07:21:00,115.783,9.1
2017-01-10 07:30:00,115.789,-1,2017-01-10 08:52:00,115.706,8.3
2017-01-10 07:47:00,115.849,-1,2017-01-10 08:21:00,115.754,9.5
2017-01-10 08:05:00,115.96,-1,2017-01-10 08:10:00,115.87,9.0
2017-01-10 08:28:00,115.791,1,2017-01-10 09:12:00,115.93,13.9
2017-01-10 08:49:00,115.755,1,2017-01-10 09:11:00,115.89,13.5
2017-01-10 09:07:00,115.772,-1,2017-01-10 09:18:00,116.004,-23.2
2017-01-10 09:27:00,115.984,-1,2017-01-10 09:48:00,115.891,9.3
2017-01-10 09:49:00,115.924,1,2017-01-10 10:11:00,116.035,11.1
2017-01-10 10:12:00,116.017,-1,2017-01-10 10:41:00,115.914,10.3
