buy_at_utc,buy_price,dir,sell_at_utc,sell_price,gain,buy_at,sell_at,month,weekday,day,hour,delta
2017-01-02 07:35:00,117.038,-1,2017-01-02 08:12:00,117.432,-39.4,2017-01-02 09:35:00,2017-01-02 10:12:00,1,0,2,9,37
2017-01-02 07:54:00,117.126,-1,2017-01-02 08:12:00,117.432,-30.6,2017-01-02 09:54:00,2017-01-02 10:12:00,1,0,2,9,18
2017-01-02 11:08:00,117.321,1,2017-01-02 12:25:00,117.42,9.9,2017-01-02 13:08:00,2017-01-02 14:25:00,1,0,2,13,77
2017-01-02 13:01:00,117.494,-1,2017-01-02 13:25:00,117.339,15.5,2017-01-02 15:01:00,2017-01-02 15:25:00,1,0,2,15,24
2017-01-02 13:23:00,117.421,1,2017-01-02 15:25:00,117.399,-2.2,2017-01-02 15:23:00,2017-01-02 17:25:00,1,0,2,15,122
2017-01-02 18:07:00,117.45,-1,2017-01-02 20:01:00,117.58,-13.0,2017-01-02 20:07:00,2017-01-02 22:01:00,1,0,2,20,114
2017-01-02 18:29:00,117.454,-1,2017-01-02 20:01:00,117.58,-12.6,2017-01-02 20:29:00,2017-01-02 22:01:00,1,0,2,20,92
2017-01-02 19:48:00,117.56,-1,2017-01-02 21:54:00,117.564,-0.399999999999,2017-01-02 21:48:00,2017-01-02 23:54:00,1,0,2,21,126
2017-01-02 21:49:00,117.581,1,2017-01-02 22:52:00,117.293,-28.8,2017-01-02 23:49:00,2017-01-03 00:52:00,1,0,2,23,63
2017-01-02 22:05:00,117.519,1,2017-01-02 22:52:00,117.293,-22.6,2017-01-03 00:05:00,2017-01-03 00:52:00,1,1,3,0,47
2017-01-02 22:31:00,117.361,1,2017-01-02 23:37:00,117.448,8.7,2017-01-03 00:31:00,2017-01-03 01:37:00,1,1,3,0,66
2017-01-02 23:50:00,117.5,-1,2017-01-03 00:04:00,117.4,10.0,2017-01-03 01:50:00,2017-01-03 02:04:00,1,1,3,1,14
2017-01-03 00:06:00,117.382,1,2017-01-03 02:06:00,117.392,1.0,2017-01-03 02:06:00,2017-01-03 04:06:00,1,1,3,2,120
2017-01-03 01:00:00,117.357,1,2017-01-03 03:00:00,117.383,2.6,2017-01-03 03:00:00,2017-01-03 05:00:00,1,1,3,3,120
2017-01-03 01:19:00,117.397,-1,2017-01-03 01:35:00,117.309,8.8,2017-01-03 03:19:00,2017-01-03 03:35:00,1,1,3,3,16
2017-01-03 01:51:00,117.395,-1,2017-01-03 03:52:00,117.371,2.4,2017-01-03 03:51:00,2017-01-03 05:52:00,1,1,3,3,121
2017-01-03 06:54:00,117.441,-1,2017-01-03 07:19:00,117.748,-30.7,2017-01-03 08:54:00,2017-01-03 09:19:00,1,1,3,8,25
2017-01-03 07:26:00,117.749,-1,2017-01-03 07:58:00,117.882,-13.3,2017-01-03 09:26:00,2017-01-03 09:58:00,1,1,3,9,32
2017-01-03 07:55:00,117.881,-1,2017-01-03 09:09:00,118.029,-14.8,2017-01-03 09:55:00,2017-01-03 11:09:00,1,1,3,9,74
2017-01-03 08:18:00,117.914,-1,2017-01-03 09:09:00,118.029,-11.5,2017-01-03 10:18:00,2017-01-03 11:09:00,1,1,3,10,51
2017-01-03 08:43:00,117.881,1,2017-01-03 08:58:00,117.989,10.8,2017-01-03 10:43:00,2017-01-03 10:58:00,1,1,3,10,15
2017-01-03 09:09:00,118.029,-1,2017-01-03 11:09:00,118.26,-23.1,2017-01-03 11:09:00,2017-01-03 13:09:00,1,1,3,11,120
2017-01-03 09:25:00,118.083,-1,2017-01-03 11:25:00,118.342,-25.9,2017-01-03 11:25:00,2017-01-03 13:25:00,1,1,3,11,120
