buy_at_utc,buy_price,dir,sell_at_utc,sell_price,gain,buy_at,sell_at,month,weekday,day,hour,delta
2017-01-01 23:29:00,116.74,1,2017-01-01 23:30:00,116.735,-0.5,2017-01-02 01:29:00,2017-01-02 01:30:00,1,0,2,1,1
2017-01-02 07:44:00,117.108,-1,2017-01-02 08:45:00,117.374,-26.6,2017-01-02 09:44:00,2017-01-02 10:45:00,1,0,2,9,61
2017-01-02 08:10:00,117.28,-1,2017-01-02 09:11:00,117.302,-2.2,2017-01-02 10:10:00,2017-01-02 11:11:00,1,0,2,10,61
2017-01-02 08:27:00,117.342,-1,2017-01-02 09:27:00,117.411,-6.9,2017-01-02 10:27:00,2017-01-02 11:27:00,1,0,2,10,60
2017-01-02 19:53:00,117.648,-1,2017-01-02 20:54:00,117.573,7.5,2017-01-02 21:53:00,2017-01-02 22:54:00,1,0,2,21,61
2017-01-02 22:01:00,117.529,1,2017-01-02 23:01:00,117.291,-23.8,2017-01-03 00:01:00,2017-01-03 01:01:00,1,1,3,0,60
2017-01-02 23:49:00,117.505,-1,2017-01-03 00:49:00,117.428,7.7,2017-01-03 01:49:00,2017-01-03 02:49:00,1,1,3,1,60
2017-01-03 07:02:00,117.502,-1,2017-01-03 08:02:00,117.825,-32.3,2017-01-03 09:02:00,2017-01-03 10:02:00,1,1,3,9,60
2017-01-03 07:24:00,117.746,-1,2017-01-03 08:24:00,117.972,-22.6,2017-01-03 09:24:00,2017-01-03 10:24:00,1,1,3,9,60
2017-01-03 07:43:00,117.915,-1,2017-01-03 08:43:00,117.881,3.4,2017-01-03 09:43:00,2017-01-03 10:43:00,1,1,3,9,60
2017-01-03 08:35:00,117.989,-1,2017-01-03 09:35:00,118.194,-20.5,2017-01-03 10:35:00,2017-01-03 11:35:00,1,1,3,10,60
2017-01-03 09:04:00,118.066,-1,2017-01-03 10:04:00,118.157,-9.1,2017-01-03 11:04:00,2017-01-03 12:04:00,1,1,3,11,60
2017-01-03 09:33:00,118.171,-1,2017-01-03 10:33:00,118.144,2.7,2017-01-03 11:33:00,2017-01-03 12:33:00,1,1,3,11,60
2017-01-03 12:52:00,118.146,1,2017-01-03 13:52:00,118.192,4.6,2017-01-03 14:52:00,2017-01-03 15:52:00,1,1,3,14,60
2017-01-03 16:14:00,117.947,1,2017-01-03 17:14:00,117.653,-29.4,2017-01-03 18:14:00,2017-01-03 19:14:00,1,1,3,18,60
2017-01-03 16:47:00,117.597,1,2017-01-03 17:47:00,117.443,-15.4,2017-01-03 18:47:00,2017-01-03 19:47:00,1,1,3,18,60
2017-01-03 17:48:00,117.467,1,2017-01-03 18:48:00,117.47,0.299999999999,2017-01-03 19:48:00,2017-01-03 20:48:00,1,1,3,19,60
2017-01-03 18:04:00,117.308,1,2017-01-03 19:04:00,117.608,30.0,2017-01-03 20:04:00,2017-01-03 21:04:00,1,1,3,20,60
2017-01-03 18:55:00,117.512,-1,2017-01-03 19:55:00,117.672,-16.0,2017-01-03 20:55:00,2017-01-03 21:55:00,1,1,3,20,60
2017-01-03 19:12:00,117.643,-1,2017-01-03 20:12:00,117.712,-6.9,2017-01-03 21:12:00,2017-01-03 22:12:00,1,1,3,21,60
2017-01-03 20:26:00,117.541,1,2017-01-03 21:26:00,117.703,16.2,2017-01-03 22:26:00,2017-01-03 23:26:00,1,1,3,22,60
2017-01-03 20:59:00,117.706,-1,2017-01-03 21:59:00,117.742,-3.6,2017-01-03 22:59:00,2017-01-03 23:59:00,1,1,3,22,60
2017-01-04 00:11:00,117.753,-1,2017-01-04 01:11:00,117.967,-21.4,2017-01-04 02:11:00,2017-01-04 03:11:00,1,2,4,2,60
2017-01-04 00:41:00,117.681,1,2017-01-04 01:41:00,118.014,33.3,2017-01-04 02:41:00,2017-01-04 03:41:00,1,2,4,2,60
2017-01-04 00:57:00,117.908,-1,2017-01-04 01:57:00,118.127,-21.9,2017-01-04 02:57:00,2017-01-04 03:57:00,1,2,4,2,60
2017-01-04 01:46:00,118.058,-1,2017-01-04 02:46:00,118.04,1.8,2017-01-04 03:46:00,2017-01-04 04:46:00,1,2,4,3,60
2017-01-04 06:32:00,117.959,1,2017-01-04 07:32:00,117.981,2.2,2017-01-04 08:32:00,2017-01-04 09:32:00,1,2,4,8,60
2017-01-04 08:24:00,117.77,1,2017-01-04 09:24:00,117.579,-19.1,2017-01-04 10:24:00,2017-01-04 11:24:00,1,2,4,10,60
2017-01-04 09:05:00,117.7,1,2017-01-04 10:05:00,117.75,5.0,2017-01-04 11:05:00,2017-01-04 12:05:00,1,2,4,11,60
2017-01-04 09:23:00,117.555,1,2017-01-04 10:23:00,117.663,10.8,2017-01-04 11:23:00,2017-01-04 12:23:00,1,2,4,11,60
2017-01-04 11:06:00,117.443,1,2017-01-04 12:06:00,117.494,5.1,2017-01-04 13:06:00,2017-01-04 14:06:00,1,2,4,13,60
2017-01-04 11:22:00,117.408,1,2017-01-04 12:22:00,117.649,24.1,2017-01-04 13:22:00,2017-01-04 14:22:00,1,2,4,13,60
2017-01-04 12:30:00,117.685,-1,2017-01-04 13:30:00,117.567,11.8,2017-01-04 14:30:00,2017-01-04 15:30:00,1,2,4,14,60
2017-01-04 12:50:00,117.524,1,2017-01-04 13:50:00,117.63,10.6,2017-01-04 14:50:00,2017-01-04 15:50:00,1,2,4,14,60
2017-01-04 14:09:00,117.456,1,2017-01-04 15:09:00,117.265,-19.1,2017-01-04 16:09:00,2017-01-04 17:09:00,1,2,4,16,60
2017-01-04 14:25:00,117.341,1,2017-01-04 15:25:00,117.318,-2.3,2017-01-04 16:25:00,2017-01-04 17:25:00,1,2,4,16,60
2017-01-04 15:08:00,117.244,1,2017-01-04 16:08:00,117.297,5.3,2017-01-04 17:08:00,2017-01-04 18:08:00,1,2,4,17,60
2017-01-04 15:59:00,117.315,-1,2017-01-04 16:59:00,117.376,-6.1,2017-01-04 17:59:00,2017-01-04 18:59:00,1,2,4,17,60
2017-01-04 19:25:00,117.534,-1,2017-01-04 20:25:00,117.52,1.4,2017-01-04 21:25:00,2017-01-04 22:25:00,1,2,4,21,60
2017-01-04 19:41:00,117.715,-1,2017-01-04 20:41:00,117.455,26.0,2017-01-04 21:41:00,2017-01-04 22:41:00,1,2,4,21,60
2017-01-04 20:46:00,117.362,1,2017-01-04 21:46:00,117.221,-14.1,2017-01-04 22:46:00,2017-01-04 23:46:00,1,2,4,22,60
2017-01-05 00:45:00,116.48,1,2017-01-05 01:45:00,116.634,15.4,2017-01-05 02:45:00,2017-01-05 03:45:00,1,3,5,2,60
