buy_at_utc,buy_price,dir,sell_at_utc,sell_price,gain,buy_at,sell_at,month,weekday,day,hour,delta
2017-01-01 23:10:00,116.749,1,2017-01-01 23:11:00,116.743,-0.6,2017-01-02 01:10:00,2017-01-02 01:11:00,1,0,2,1,1
2017-01-02 07:33:00,117.022,-1,2017-01-02 08:12:00,117.432,-41.0,2017-01-02 09:33:00,2017-01-02 10:12:00,1,0,2,9,39
2017-01-02 07:55:00,117.144,-1,2017-01-02 08:12:00,117.432,-28.8,2017-01-02 09:55:00,2017-01-02 10:12:00,1,0,2,9,17
2017-01-02 08:28:00,117.34,-1,2017-01-02 09:38:00,117.416,-7.6,2017-01-02 10:28:00,2017-01-02 11:38:00,1,0,2,10,70
2017-01-02 09:31:00,117.413,-1,2017-01-02 10:45:00,117.412,0.0999999999991,2017-01-02 11:31:00,2017-01-02 12:45:00,1,0,2,11,74
2017-01-02 13:29:00,117.361,1,2017-01-02 14:40:00,117.391,3.0,2017-01-02 15:29:00,2017-01-02 16:40:00,1,0,2,15,71
2017-01-02 19:50:00,117.59,-1,2017-01-02 21:01:00,117.578,1.2,2017-01-02 21:50:00,2017-01-02 23:01:00,1,0,2,21,71
2017-01-02 22:09:00,117.473,1,2017-01-02 23:19:00,117.352,-12.1,2017-01-03 00:09:00,2017-01-03 01:19:00,1,1,3,0,70
2017-01-02 22:31:00,117.361,1,2017-01-02 23:41:00,117.498,13.7,2017-01-03 00:31:00,2017-01-03 01:41:00,1,1,3,0,70
2017-01-02 23:03:00,117.267,1,2017-01-03 00:13:00,117.386,11.9,2017-01-03 01:03:00,2017-01-03 02:13:00,1,1,3,1,70
2017-01-02 23:39:00,117.453,-1,2017-01-03 00:49:00,117.428,2.5,2017-01-03 01:39:00,2017-01-03 02:49:00,1,1,3,1,70
2017-01-03 00:09:00,117.385,1,2017-01-03 01:19:00,117.397,1.2,2017-01-03 02:09:00,2017-01-03 03:19:00,1,1,3,2,70
2017-01-03 01:03:00,117.32,1,2017-01-03 02:13:00,117.39,7.0,2017-01-03 03:03:00,2017-01-03 04:13:00,1,1,3,3,70
2017-01-03 01:58:00,117.415,-1,2017-01-03 03:08:00,117.385,3.0,2017-01-03 03:58:00,2017-01-03 05:08:00,1,1,3,3,70
2017-01-03 06:54:00,117.441,-1,2017-01-03 07:19:00,117.748,-30.7,2017-01-03 08:54:00,2017-01-03 09:19:00,1,1,3,8,25
2017-01-03 07:31:00,117.779,-1,2017-01-03 08:41:00,117.909,-13.0,2017-01-03 09:31:00,2017-01-03 10:41:00,1,1,3,9,70
2017-01-03 07:49:00,117.877,-1,2017-01-03 08:59:00,118.0,-12.3,2017-01-03 09:49:00,2017-01-03 10:59:00,1,1,3,9,70
2017-01-03 08:07:00,117.827,1,2017-01-03 09:17:00,118.037,21.0,2017-01-03 10:07:00,2017-01-03 11:17:00,1,1,3,10,70
2017-01-03 08:29:00,117.964,-1,2017-01-03 09:39:00,118.157,-19.3,2017-01-03 10:29:00,2017-01-03 11:39:00,1,1,3,10,70
2017-01-03 09:03:00,117.994,-1,2017-01-03 10:13:00,118.072,-7.8,2017-01-03 11:03:00,2017-01-03 12:13:00,1,1,3,11,70
2017-01-03 09:41:00,118.185,-1,2017-01-03 10:51:00,118.193,-0.8,2017-01-03 11:41:00,2017-01-03 12:51:00,1,1,3,11,70
2017-01-03 10:57:00,118.248,-1,2017-01-03 12:07:00,118.218,3.0,2017-01-03 12:57:00,2017-01-03 14:07:00,1,1,3,12,70
2017-01-03 11:14:00,118.281,-1,2017-01-03 12:24:00,118.225,5.6,2017-01-03 13:14:00,2017-01-03 14:24:00,1,1,3,13,70
2017-01-03 11:59:00,118.214,1,2017-01-03 13:09:00,118.188,-2.6,2017-01-03 13:59:00,2017-01-03 15:09:00,1,1,3,13,70
2017-01-03 12:50:00,118.19,1,2017-01-03 14:00:00,118.183,-0.700000000001,2017-01-03 14:50:00,2017-01-03 16:00:00,1,1,3,14,70
2017-01-03 13:22:00,118.264,-1,2017-01-03 14:32:00,118.172,9.2,2017-01-03 15:22:00,2017-01-03 16:32:00,1,1,3,15,70
2017-01-03 14:54:00,118.081,1,2017-01-03 14:55:00,118.103,2.2,2017-01-03 16:54:00,2017-01-03 16:55:00,1,1,3,16,1
2017-01-03 15:31:00,118.441,1,2017-01-03 15:51:00,118.12,-32.1,2017-01-03 17:31:00,2017-01-03 17:51:00,1,1,3,17,20
2017-01-03 16:57:00,117.661,-1,2017-01-03 18:07:00,117.339,32.2,2017-01-03 18:57:00,2017-01-03 20:07:00,1,1,3,18,70
2017-01-03 18:07:00,117.339,1,2017-01-03 19:17:00,117.661,32.2,2017-01-03 20:07:00,2017-01-03 21:17:00,1,1,3,20,70
2017-01-03 18:23:00,117.405,-1,2017-01-03 19:33:00,117.632,-22.7,2017-01-03 20:23:00,2017-01-03 21:33:00,1,1,3,20,70
2017-01-03 18:51:00,117.448,-1,2017-01-03 20:01:00,117.675,-22.7,2017-01-03 20:51:00,2017-01-03 22:01:00,1,1,3,20,70
2017-01-03 19:17:00,117.661,-1,2017-01-03 20:27:00,117.516,14.5,2017-01-03 21:17:00,2017-01-03 22:27:00,1,1,3,21,70
2017-01-03 20:23:00,117.585,1,2017-01-03 21:33:00,117.712,12.7,2017-01-03 22:23:00,2017-01-03 23:33:00,1,1,3,22,70
2017-01-03 20:47:00,117.629,-1,2017-01-03 21:57:00,117.766,-13.7,2017-01-03 22:47:00,2017-01-03 23:57:00,1,1,3,22,70
2017-01-03 21:03:00,117.678,-1,2017-01-03 22:13:00,117.711,-3.3,2017-01-03 23:03:00,2017-01-04 00:13:00,1,1,3,23,70
