buy_at,buy_price,dir,sell_at,sell_price,gain
2017-01-01 22:42:00,116.857,1,2017-01-03 14:55:00,118.103,124.6
2017-01-02 00:37:00,116.73,1,2017-01-03 14:55:00,118.103,137.3
2017-01-02 02:10:00,116.832,-1,2017-01-03 14:55:00,118.103,-127.1
2017-01-02 07:33:00,117.022,-1,2017-01-03 14:55:00,118.103,-108.1
2017-01-02 08:06:00,117.176,-1,2017-01-03 14:55:00,118.103,-92.7
2017-01-02 10:56:00,117.341,1,2017-01-03 14:55:00,118.103,76.2
2017-01-02 12:53:00,117.467,-1,2017-01-03 14:55:00,118.103,-63.6
2017-01-02 13:28:00,117.358,1,2017-01-03 14:55:00,118.103,74.5
2017-01-02 17:24:00,117.345,1,2017-01-03 14:55:00,118.103,75.8
2017-01-02 18:09:00,117.444,-1,2017-01-03 14:55:00,118.103,-65.9
2017-01-02 18:30:00,117.455,-1,2017-01-03 14:55:00,118.103,-64.8
2017-01-02 20:01:00,117.58,1,2017-01-03 14:55:00,118.103,52.3
2017-01-02 21:33:00,117.655,-1,2017-01-03 14:55:00,118.103,-44.8
2017-01-02 21:51:00,117.566,1,2017-01-03 14:55:00,118.103,53.7
2017-01-02 22:10:00,117.451,1,2017-01-03 14:55:00,118.103,65.2
2017-01-02 22:27:00,117.41,1,2017-01-03 14:55:00,118.103,69.3
2017-01-02 22:52:00,117.293,1,2017-01-03 14:55:00,118.103,81.0
2017-01-02 23:08:00,117.335,-1,2017-01-03 14:55:00,118.103,-76.8
2017-01-02 23:31:00,117.396,-1,2017-01-03 14:55:00,118.103,-70.7
2017-01-02 23:50:00,117.5,-1,2017-01-03 14:55:00,118.103,-60.3
2017-01-03 00:55:00,117.361,1,2017-01-03 14:55:00,118.103,74.2
2017-01-03 01:18:00,117.381,-1,2017-01-03 14:55:00,118.103,-72.2
2017-01-03 01:36:00,117.296,1,2017-01-03 14:55:00,118.103,80.7
2017-01-03 02:03:00,117.353,1,2017-01-03 14:55:00,118.103,75.0
2017-01-03 06:52:00,117.408,-1,2017-01-03 14:55:00,118.103,-69.5
2017-01-03 07:10:00,117.617,-1,2017-01-03 14:55:00,118.103,-48.6
2017-01-03 07:49:00,117.877,1,2017-01-03 14:55:00,118.103,22.6
2017-01-03 08:23:00,117.972,-1,2017-01-03 14:55:00,118.103,-13.1
2017-01-03 08:53:00,117.939,-1,2017-01-03 14:55:00,118.103,-16.4
2017-01-03 09:12:00,118.013,1,2017-01-03 14:55:00,118.103,9.0
2017-01-03 09:30:00,118.141,-1,2017-01-03 14:55:00,118.103,3.8
2017-01-03 10:18:00,118.129,-1,2017-01-03 14:55:00,118.103,2.6
2017-01-03 10:41:00,118.193,-1,2017-01-03 14:55:00,118.103,9.0
2017-01-03 10:57:00,118.248,-1,2017-01-03 14:55:00,118.103,14.5
2017-01-03 11:16:00,118.315,-1,2017-01-03 14:55:00,118.103,21.2
2017-01-03 11:52:00,118.26,1,2017-01-03 14:55:00,118.103,-15.7
2017-01-03 12:30:00,118.303,-1,2017-01-03 14:55:00,118.103,20.0
2017-01-03 13:21:00,118.242,-1,2017-01-03 14:55:00,118.103,13.9
2017-01-03 14:32:00,118.172,1,2017-01-03 14:55:00,118.103,-6.9
2017-01-03 14:50:00,118.111,1,2017-01-03 14:55:00,118.103,-0.800000000001
2017-01-03 15:13:00,118.575,-1,2017-01-04 18:55:00,117.361,121.4
2017-01-03 15:35:00,118.37,1,2017-01-04 18:55:00,117.361,-100.9
2017-01-03 16:01:00,118.065,1,2017-01-04 18:55:00,117.361,-70.4
2017-01-03 16:27:00,117.769,1,2017-01-04 18:55:00,117.361,-40.8
2017-01-03 16:56:00,117.656,-1,2017-01-04 18:55:00,117.361,29.5
2017-01-03 17:13:00,117.687,-1,2017-01-04 18:55:00,117.361,32.6
2017-01-03 17:31:00,117.606,1,2017-01-04 18:55:00,117.361,-24.5
2017-01-03 17:51:00,117.475,-1,2017-01-04 18:55:00,117.361,11.4
2017-01-03 18:11:00,117.342,-1,2017-01-04 18:55:00,117.361,-1.9
2017-01-03 18:31:00,117.343,1,2017-01-04 18:55:00,117.361,1.8
2017-01-03 18:48:00,117.47,-1,2017-01-04 18:55:00,117.361,10.9
2017-01-03 19:18:00,117.693,-1,2017-01-04 18:55:00,117.361,33.2
2017-01-03 20:02:00,117.701,-1,2017-01-04 18:55:00,117.361,34.0
2017-01-03 20:22:00,117.608,1,2017-01-04 18:55:00,117.361,-24.7
2017-01-03 20:44:00,117.611,-1,2017-01-04 18:55:00,117.361,25.0
2017-01-03 21:00:00,117.732,-1,2017-01-04 18:55:00,117.361,37.1
2017-01-03 21:24:00,117.71,-1,2017-01-04 18:55:00,117.361,34.9
2017-01-03 21:49:00,117.724,-1,2017-01-04 18:55:00,117.361,36.3
2017-01-03 22:14:00,117.683,1,2017-01-04 18:55:00,117.361,-32.2
2017-01-03 22:42:00,117.645,1,2017-01-04 18:55:00,117.361,-28.4
2017-01-03 23:22:00,117.671,-1,2017-01-04 18:55:00,117.361,31.0
2017-01-03 23:46:00,117.573,1,2017-01-04 18:55:00,117.361,-21.2
2017-01-04 00:06:00,117.72,-1,2017-01-04 18:55:00,117.361,35.9
2017-01-04 00:22:00,117.823,-1,2017-01-04 18:55:00,117.361,46.2
2017-01-04 00:41:00,117.681,1,2017-01-04 18:55:00,117.361,-32.0
2017-01-04 00:59:00,117.952,-1,2017-01-04 18:55:00,117.361,59.1
2017-01-04 01:20:00,117.888,1,2017-01-04 18:55:00,117.361,-52.7
2017-01-04 01:48:00,118.13,-1,2017-01-04 18:55:00,117.361,76.9
2017-01-04 02:06:00,118.04,1,2017-01-04 18:55:00,117.361,-67.9
2017-01-04 02:49:00,118.002,1,2017-01-04 18:55:00,117.361,-64.1
2017-01-04 03:10:00,118.008,-1,2017-01-04 18:55:00,117.361,64.7
2017-01-04 03:31:00,117.915,1,2017-01-04 18:55:00,117.361,-55.4
2017-01-04 04:14:00,117.963,-1,2017-01-04 18:55:00,117.361,60.2
2017-01-04 05:34:00,118.159,-1,2017-01-04 18:55:00,117.361,79.8
2017-01-04 05:53:00,118.059,1,2017-01-04 18:55:00,117.361,-69.8
2017-01-04 06:11:00,118.113,1,2017-01-04 18:55:00,117.361,-75.2
2017-01-04 06:33:00,117.985,1,2017-01-04 18:55:00,117.361,-62.4
2017-01-04 06:50:00,118.011,-1,2017-01-04 18:55:00,117.361,65.0
2017-01-04 07:21:00,118.023,1,2017-01-04 18:55:00,117.361,-66.2
2017-01-04 07:42:00,118.023,-1,2017-01-04 18:55:00,117.361,66.2
2017-01-04 08:03:00,117.951,1,2017-01-04 18:55:00,117.361,-59.0
2017-01-04 08:25:00,117.76,-1,2017-01-04 18:55:00,117.361,39.9
2017-01-04 09:02:00,117.741,1,2017-01-04 18:55:00,117.361,-38.0
2017-01-04 09:19:00,117.633,1,2017-01-04 18:55:00,117.361,-27.2
2017-01-04 09:35:00,117.585,1,2017-01-04 18:55:00,117.361,-22.4
2017-01-04 10:05:00,117.75,-1,2017-01-04 18:55:00,117.361,38.9
2017-01-04 10:57:00,117.578,1,2017-01-04 18:55:00,117.361,-21.7
2017-01-04 11:20:00,117.403,1,2017-01-04 18:55:00,117.361,-4.2
2017-01-04 12:42:00,117.561,1,2017-01-04 18:55:00,117.361,-20.0
2017-01-04 13:08:00,117.497,1,2017-01-04 18:55:00,117.361,-13.6
2017-01-04 13:39:00,117.511,1,2017-01-04 18:55:00,117.361,-15.0
2017-01-04 14:08:00,117.461,1,2017-01-04 18:55:00,117.361,-10.0
2017-01-04 14:28:00,117.277,1,2017-01-04 18:55:00,117.361,8.4
2017-01-04 14:56:00,117.334,1,2017-01-04 18:55:00,117.361,2.7
2017-01-04 15:14:00,117.201,1,2017-01-04 18:55:00,117.361,16.0
2017-01-04 15:30:00,117.252,1,2017-01-04 18:55:00,117.361,10.9
2017-01-04 15:49:00,117.259,-1,2017-01-04 18:55:00,117.361,-10.2
2017-01-04 16:05:00,117.26,-1,2017-01-04 18:55:00,117.361,-10.1
2017-01-04 16:29:00,117.362,-1,2017-01-04 18:55:00,117.361,0.1
2017-01-04 16:46:00,117.425,-1,2017-01-04 18:55:00,117.361,6.4
2017-01-04 17:18:00,117.303,1,2017-01-04 18:55:00,117.361,5.8
2017-01-04 17:34:00,117.247,1,2017-01-04 18:55:00,117.361,11.4
2017-01-04 17:56:00,117.379,-1,2017-01-04 18:55:00,117.361,1.8
2017-01-04 19:01:00,117.286,1,2017-01-06 13:25:00,116.063,-122.3
2017-01-04 19:30:00,117.595,-1,2017-01-06 13:25:00,116.063,153.2
2017-01-04 19:53:00,117.657,1,2017-01-06 13:25:00,116.063,-159.4
2017-01-04 20:38:00,117.449,1,2017-01-06 13:25:00,116.063,-138.6
2017-01-04 20:54:00,117.402,-1,2017-01-06 13:25:00,116.063,133.9
2017-01-04 21:17:00,117.344,-1,2017-01-06 13:25:00,116.063,128.1
2017-01-04 21:39:00,117.248,1,2017-01-06 13:25:00,116.063,-118.5
2017-01-04 21:59:00,117.229,1,2017-01-06 13:25:00,116.063,-116.6
2017-01-04 23:01:00,117.32,-1,2017-01-06 13:25:00,116.063,125.7
2017-01-04 23:37:00,117.367,-1,2017-01-06 13:25:00,116.063,130.4
2017-01-04 23:56:00,117.258,1,2017-01-06 13:25:00,116.063,-119.5
2017-01-05 00:28:00,116.595,1,2017-01-06 13:25:00,116.063,-53.2
2017-01-05 00:48:00,116.581,1,2017-01-06 13:25:00,116.063,-51.8
2017-01-05 01:16:00,116.552,-1,2017-01-06 13:25:00,116.063,48.9
2017-01-05 01:39:00,116.662,-1,2017-01-06 13:25:00,116.063,59.9
2017-01-05 02:00:00,116.538,1,2017-01-06 13:25:00,116.063,-47.5
2017-01-05 02:17:00,116.469,1,2017-01-06 13:25:00,116.063,-40.6
2017-01-05 02:41:00,116.565,1,2017-01-06 13:25:00,116.063,-50.2
2017-01-05 02:59:00,116.512,1,2017-01-06 13:25:00,116.063,-44.9
2017-01-05 03:15:00,116.38,1,2017-01-06 13:25:00,116.063,-31.7
2017-01-05 03:45:00,116.424,1,2017-01-06 13:25:00,116.063,-36.1
2017-01-05 04:01:00,116.479,-1,2017-01-06 13:25:00,116.063,41.6
2017-01-05 04:17:00,116.546,-1,2017-01-06 13:25:00,116.063,48.3
2017-01-05 04:49:00,116.402,1,2017-01-06 13:25:00,116.063,-33.9
2017-01-05 05:10:00,116.37,1,2017-01-06 13:25:00,116.063,-30.7
2017-01-05 05:30:00,116.133,1,2017-01-06 13:25:00,116.063,-7.0
2017-01-05 05:57:00,116.452,-1,2017-01-06 13:25:00,116.063,38.9
2017-01-05 06:15:00,116.309,1,2017-01-06 13:25:00,116.063,-24.6
2017-01-05 06:35:00,116.234,1,2017-01-06 13:25:00,116.063,-17.1
2017-01-05 06:51:00,115.844,1,2017-01-06 13:25:00,116.063,21.9
2017-01-05 07:18:00,116.023,-1,2017-01-06 13:25:00,116.063,-4.0
2017-01-05 07:45:00,115.826,1,2017-01-06 13:25:00,116.063,23.7
2017-01-05 08:04:00,115.84,1,2017-01-06 13:25:00,116.063,22.3
2017-01-05 08:20:00,115.862,1,2017-01-06 13:25:00,116.063,20.1
2017-01-05 08:43:00,116.425,-1,2017-01-06 13:25:00,116.063,36.2
2017-01-05 09:04:00,116.271,1,2017-01-06 13:25:00,116.063,-20.8
2017-01-05 09:20:00,116.452,-1,2017-01-06 13:25:00,116.063,38.9
2017-01-05 09:36:00,116.649,-1,2017-01-06 13:25:00,116.063,58.6
2017-01-05 10:15:00,116.524,1,2017-01-06 13:25:00,116.063,-46.1
2017-01-05 10:34:00,116.516,-1,2017-01-06 13:25:00,116.063,45.3
2017-01-05 10:53:00,116.737,-1,2017-01-06 13:25:00,116.063,67.4
2017-01-05 11:22:00,116.611,1,2017-01-06 13:25:00,116.063,-54.8
2017-01-05 11:51:00,116.594,-1,2017-01-06 13:25:00,116.063,53.1
2017-01-05 12:09:00,116.667,1,2017-01-06 13:25:00,116.063,-60.4
2017-01-05 12:34:00,116.479,1,2017-01-06 13:25:00,116.063,-41.6
2017-01-05 12:56:00,116.48,1,2017-01-06 13:25:00,116.063,-41.7
2017-01-05 13:33:00,116.175,1,2017-01-06 13:25:00,116.063,-11.2
2017-01-05 13:54:00,116.176,-1,2017-01-06 13:25:00,116.063,11.3
2017-01-05 14:22:00,115.948,1,2017-01-06 13:25:00,116.063,11.5
2017-01-01 22:42:00,116.857,1,2017-01-03 14:55:00,118.103,124.6
2017-01-01 22:42:00,116.857,1,2017-01-03 14:55:00,118.103,124.6
2017-01-01 22:42:00,116.857,1,2017-01-03 14:55:00,118.103,124.6
2017-01-01 22:42:00,116.857,1,2017-01-03 14:55:00,118.103,124.6
2017-01-06 13:29:00,116.009,1,2017-01-06 13:30:00,115.982,-2.7
2017-01-06 14:03:00,116.625,-1,2017-01-06 21:59:00,116.953,-32.8
2017-01-06 14:33:00,116.621,1,2017-01-06 21:59:00,116.953,33.2
2017-01-06 14:49:00,116.385,1,2017-01-06 21:59:00,116.953,56.8
2017-01-06 15:28:00,116.552,-1,2017-01-06 21:59:00,116.953,-40.1
2017-01-06 15:49:00,116.457,1,2017-01-06 21:59:00,116.953,49.6
2017-01-06 16:06:00,116.507,-1,2017-01-06 21:59:00,116.953,-44.6
2017-01-06 16:30:00,116.715,-1,2017-01-06 21:59:00,116.953,-23.8
2017-01-06 16:50:00,116.882,-1,2017-01-06 21:59:00,116.953,-7.1
2017-01-06 17:06:00,116.894,-1,2017-01-06 21:59:00,116.953,-5.9
2017-01-06 18:06:00,116.827,1,2017-01-06 21:59:00,116.953,12.6
2017-01-06 18:54:00,117.051,-1,2017-01-06 21:59:00,116.953,9.8
2017-01-06 19:17:00,117.064,1,2017-01-06 21:59:00,116.953,-11.1
2017-01-06 19:38:00,117.099,-1,2017-01-06 21:59:00,116.953,14.6
2017-01-06 20:26:00,116.994,1,2017-01-06 21:59:00,116.953,-4.1
2017-01-06 20:51:00,116.988,1,2017-01-06 21:59:00,116.953,-3.5
2017-01-06 21:51:00,116.942,1,2017-01-06 21:59:00,116.953,1.1
2017-01-08 22:56:00,117.167,-1,2017-01-11 16:25:00,116.437,73.0
2017-01-11 16:38:00,115.823,1,2017-01-11 16:55:00,116.169,34.6
2017-01-11 17:12:00,116.292,1,2017-01-13 13:25:00,114.383,-190.9
2017-01-11 17:46:00,115.509,1,2017-01-13 13:25:00,114.383,-112.6
2017-01-11 18:21:00,114.419,1,2017-01-13 13:25:00,114.383,-3.6
2017-01-11 18:51:00,114.972,-1,2017-01-13 13:25:00,114.383,58.9
2017-01-11 19:10:00,114.865,1,2017-01-13 13:25:00,114.383,-48.2
2017-01-11 19:37:00,115.387,-1,2017-01-13 13:25:00,114.383,100.4
2017-01-11 20:02:00,115.492,-1,2017-01-13 13:25:00,114.383,110.9
2017-01-11 20:27:00,115.541,1,2017-01-13 13:25:00,114.383,-115.8
2017-01-11 20:51:00,115.497,-1,2017-01-13 13:25:00,114.383,111.4
2017-01-11 21:15:00,115.292,1,2017-01-13 13:25:00,114.383,-90.9
2017-01-11 21:45:00,115.389,-1,2017-01-13 13:25:00,114.383,100.6
2017-01-11 22:09:00,115.317,1,2017-01-13 13:25:00,114.383,-93.4
2017-01-11 22:31:00,115.488,-1,2017-01-13 13:25:00,114.383,110.5
2017-01-11 22:55:00,115.428,1,2017-01-13 13:25:00,114.383,-104.5
2017-01-11 23:20:00,115.335,1,2017-01-13 13:25:00,114.383,-95.2
2017-01-11 23:37:00,115.188,1,2017-01-13 13:25:00,114.383,-80.5
2017-01-11 23:54:00,115.045,1,2017-01-13 13:25:00,114.383,-66.2
2017-01-12 00:14:00,115.042,1,2017-01-13 13:25:00,114.383,-65.9
2017-01-12 00:37:00,115.093,-1,2017-01-13 13:25:00,114.383,71.0
2017-01-12 00:53:00,115.128,1,2017-01-13 13:25:00,114.383,-74.5
2017-01-12 01:12:00,115.09,-1,2017-01-13 13:25:00,114.383,70.7
2017-01-12 01:32:00,115.09,1,2017-01-13 13:25:00,114.383,-70.7
2017-01-12 02:19:00,114.753,1,2017-01-13 13:25:00,114.383,-37.0
2017-01-12 02:38:00,114.719,1,2017-01-13 13:25:00,114.383,-33.6
2017-01-12 02:58:00,114.802,-1,2017-01-13 13:25:00,114.383,41.9
2017-01-12 03:33:00,114.651,1,2017-01-13 13:25:00,114.383,-26.8
2017-01-12 03:51:00,114.525,1,2017-01-13 13:25:00,114.383,-14.2
2017-01-12 04:11:00,114.505,-1,2017-01-13 13:25:00,114.383,12.2
2017-01-12 04:35:00,114.65,-1,2017-01-13 13:25:00,114.383,26.7
2017-01-12 04:52:00,114.638,1,2017-01-13 13:25:00,114.383,-25.5
2017-01-12 05:10:00,114.736,-1,2017-01-13 13:25:00,114.383,35.3
2017-01-12 05:31:00,114.696,1,2017-01-13 13:25:00,114.383,-31.3
2017-01-12 05:47:00,114.548,1,2017-01-13 13:25:00,114.383,-16.5
2017-01-12 06:09:00,114.548,-1,2017-01-13 13:25:00,114.383,16.5
2017-01-12 06:30:00,114.566,1,2017-01-13 13:25:00,114.383,-18.3
2017-01-12 06:55:00,114.346,-1,2017-01-13 13:25:00,114.383,-3.7
2017-01-12 07:12:00,114.449,-1,2017-01-13 13:25:00,114.383,6.6
2017-01-12 07:39:00,114.411,-1,2017-01-13 13:25:00,114.383,2.8
2017-01-12 07:58:00,114.325,1,2017-01-13 13:25:00,114.383,5.8
2017-01-12 08:16:00,114.093,1,2017-01-13 13:25:00,114.383,29.0
2017-01-12 08:38:00,114.119,-1,2017-01-13 13:25:00,114.383,-26.4
2017-01-12 08:54:00,113.88,-1,2017-01-13 13:25:00,114.383,-50.3
2017-01-12 09:18:00,114.142,-1,2017-01-13 13:25:00,114.383,-24.1
2017-01-12 09:51:00,114.05,1,2017-01-13 13:25:00,114.383,33.3
2017-01-12 10:17:00,114.333,-1,2017-01-13 13:25:00,114.383,-5.0
2017-01-12 10:39:00,114.311,1,2017-01-13 13:25:00,114.383,7.2
2017-01-12 11:04:00,114.184,1,2017-01-13 13:25:00,114.383,19.9
2017-01-12 11:43:00,114.347,-1,2017-01-13 13:25:00,114.383,-3.6
2017-01-12 12:02:00,114.264,1,2017-01-13 13:25:00,114.383,11.9
2017-01-12 12:24:00,114.055,1,2017-01-13 13:25:00,114.383,32.8
2017-01-12 12:41:00,114.148,-1,2017-01-13 13:25:00,114.383,-23.5
2017-01-12 13:04:00,113.98,1,2017-01-13 13:25:00,114.383,40.3
2017-01-12 13:29:00,114.221,-1,2017-01-13 13:25:00,114.383,-16.2
2017-01-12 13:54:00,114.435,1,2017-01-13 13:25:00,114.383,-5.2
2017-01-12 14:20:00,114.441,-1,2017-01-13 13:25:00,114.383,5.8
2017-01-12 14:36:00,114.441,-1,2017-01-13 13:25:00,114.383,5.8
2017-01-12 14:55:00,114.266,1,2017-01-13 13:25:00,114.383,11.7
2017-01-12 15:13:00,114.023,-1,2017-01-13 13:25:00,114.383,-36.0
2017-01-12 15:40:00,114.148,-1,2017-01-13 13:25:00,114.383,-23.5
2017-01-12 15:56:00,114.095,1,2017-01-13 13:25:00,114.383,28.8
2017-01-12 16:12:00,113.878,1,2017-01-13 13:25:00,114.383,50.5
2017-01-12 16:25:00,113.944,-1,2017-01-13 13:25:00,114.383,-43.9
2017-01-12 16:53:00,113.938,1,2017-01-13 13:25:00,114.383,44.5
2017-01-12 17:11:00,113.934,1,2017-01-13 13:25:00,114.383,44.9
2017-01-12 17:43:00,113.976,1,2017-01-13 13:25:00,114.383,40.7
2017-01-12 18:08:00,114.207,-1,2017-01-13 13:25:00,114.383,-17.6
2017-01-12 18:29:00,114.226,1,2017-01-13 13:25:00,114.383,15.7
2017-01-12 18:50:00,114.334,-1,2017-01-13 13:25:00,114.383,-4.9
2017-01-12 19:10:00,114.29,1,2017-01-13 13:25:00,114.383,9.3
2017-01-12 19:40:00,114.456,-1,2017-01-13 13:25:00,114.383,7.3
2017-01-12 19:59:00,114.628,-1,2017-01-13 13:25:00,114.383,24.5
2017-01-12 20:16:00,114.686,1,2017-01-13 13:25:00,114.383,-30.3
2017-01-12 21:26:00,114.643,-1,2017-01-13 13:25:00,114.383,26.0
2017-01-12 21:52:00,114.772,-1,2017-01-13 13:25:00,114.383,38.9
2017-01-12 22:42:00,114.673,-1,2017-01-13 13:25:00,114.383,29.0
2017-01-12 23:08:00,114.652,1,2017-01-13 13:25:00,114.383,-26.9
2017-01-12 23:37:00,114.722,1,2017-01-13 13:25:00,114.383,-33.9
2017-01-12 23:58:00,114.663,1,2017-01-13 13:25:00,114.383,-28.0
2017-01-13 00:18:00,114.92,-1,2017-01-13 13:25:00,114.383,53.7
2017-01-13 00:41:00,114.939,-1,2017-01-13 13:25:00,114.383,55.6
2017-01-13 01:12:00,114.966,1,2017-01-13 13:25:00,114.383,-58.3
2017-01-13 01:30:00,114.957,1,2017-01-13 13:25:00,114.383,-57.4
2017-01-13 01:56:00,114.924,-1,2017-01-13 13:25:00,114.383,54.1
2017-01-13 02:14:00,114.887,-1,2017-01-13 13:25:00,114.383,50.4
2017-01-13 02:35:00,115.038,-1,2017-01-13 13:25:00,114.383,65.5
2017-01-13 02:51:00,115.078,-1,2017-01-13 13:25:00,114.383,69.5
2017-01-13 03:14:00,115.095,1,2017-01-13 13:25:00,114.383,-71.2
2017-01-13 03:33:00,115.115,-1,2017-01-13 13:25:00,114.383,73.2
2017-01-13 03:50:00,115.076,-1,2017-01-13 13:25:00,114.383,69.3
2017-01-13 04:18:00,115.019,1,2017-01-13 13:25:00,114.383,-63.6
2017-01-13 04:46:00,114.963,1,2017-01-13 13:25:00,114.383,-58.0
2017-01-13 05:05:00,115.011,-1,2017-01-13 13:25:00,114.383,62.8
2017-01-13 05:28:00,115.066,-1,2017-01-13 13:25:00,114.383,68.3
2017-01-13 05:57:00,114.997,1,2017-01-13 13:25:00,114.383,-61.4
2017-01-13 06:18:00,114.886,-1,2017-01-13 13:25:00,114.383,50.3
2017-01-13 06:54:00,114.817,-1,2017-01-13 13:25:00,114.383,43.4
2017-01-13 07:12:00,114.672,1,2017-01-13 13:25:00,114.383,-28.9
2017-01-13 07:29:00,114.675,1,2017-01-13 13:25:00,114.383,-29.2
2017-01-13 07:53:00,114.708,-1,2017-01-13 13:25:00,114.383,32.5
2017-01-13 08:12:00,114.605,1,2017-01-13 13:25:00,114.383,-22.2
2017-01-13 08:32:00,114.646,-1,2017-01-13 13:25:00,114.383,26.3
2017-01-13 09:03:00,114.783,-1,2017-01-13 13:25:00,114.383,40.0
2017-01-13 09:19:00,114.677,1,2017-01-13 13:25:00,114.383,-29.4
2017-01-13 09:38:00,114.655,-1,2017-01-13 13:25:00,114.383,27.2
2017-01-13 10:10:00,114.645,-1,2017-01-13 13:25:00,114.383,26.2
2017-01-13 10:38:00,114.559,1,2017-01-13 13:25:00,114.383,-17.6
2017-01-13 10:57:00,114.67,-1,2017-01-13 13:25:00,114.383,28.7
2017-01-13 11:24:00,114.563,1,2017-01-13 13:25:00,114.383,-18.0
2017-01-13 11:53:00,114.634,-1,2017-01-13 13:25:00,114.383,25.1
2017-01-13 12:14:00,114.626,1,2017-01-13 13:25:00,114.383,-24.3
2017-01-13 12:35:00,114.619,1,2017-01-13 13:25:00,114.383,-23.6
2017-01-13 13:06:00,114.413,1,2017-01-13 13:25:00,114.383,-3.0
2017-01-13 13:22:00,114.307,1,2017-01-13 13:25:00,114.383,7.6
2017-01-13 13:49:00,114.643,-1,2017-01-13 21:59:00,114.46,18.3
2017-01-13 14:05:00,114.753,1,2017-01-13 21:59:00,114.46,-29.3
2017-01-13 14:26:00,115.065,1,2017-01-13 21:59:00,114.46,-60.5
2017-01-13 14:50:00,115.286,-1,2017-01-13 21:59:00,114.46,82.6
2017-01-13 15:10:00,115.264,1,2017-01-13 21:59:00,114.46,-80.4
2017-01-13 15:27:00,115.103,1,2017-01-13 21:59:00,114.46,-64.3
2017-01-13 16:12:00,114.979,1,2017-01-13 21:59:00,114.46,-51.9
2017-01-13 16:30:00,115.204,-1,2017-01-13 21:59:00,114.46,74.4
2017-01-13 16:57:00,115.038,-1,2017-01-13 21:59:00,114.46,57.8
2017-01-13 17:14:00,114.956,1,2017-01-13 21:59:00,114.46,-49.6
2017-01-13 17:30:00,114.717,1,2017-01-13 21:59:00,114.46,-25.7
2017-01-13 17:49:00,114.748,-1,2017-01-13 21:59:00,114.46,28.8
2017-01-13 18:06:00,114.686,1,2017-01-13 21:59:00,114.46,-22.6
2017-01-13 18:22:00,114.735,-1,2017-01-13 21:59:00,114.46,27.5
2017-01-13 18:58:00,114.605,1,2017-01-13 21:59:00,114.46,-14.5
2017-01-13 19:14:00,114.518,1,2017-01-13 21:59:00,114.46,-5.8
2017-01-13 19:34:00,114.483,-1,2017-01-13 21:59:00,114.46,2.3
2017-01-13 20:03:00,114.451,-1,2017-01-13 21:59:00,114.46,-0.899999999999
2017-01-13 20:26:00,114.562,-1,2017-01-13 21:59:00,114.46,10.2
2017-01-15 22:00:00,114.314,1,2017-01-18 19:55:00,113.683,-63.1
2017-01-15 22:22:00,114.382,1,2017-01-18 19:55:00,113.683,-69.9
2017-01-15 23:09:00,114.314,1,2017-01-18 19:55:00,113.683,-63.1
2017-01-15 23:26:00,114.2,1,2017-01-18 19:55:00,113.683,-51.7
2017-01-15 23:42:00,114.193,-1,2017-01-18 19:55:00,113.683,51.0
2017-01-15 23:59:00,114.23,-1,2017-01-18 19:55:00,113.683,54.7
2017-01-16 00:15:00,114.343,-1,2017-01-18 19:55:00,113.683,66.0
2017-01-16 00:36:00,114.313,-1,2017-01-18 19:55:00,113.683,63.0
2017-01-16 01:20:00,114.291,1,2017-01-18 19:55:00,113.683,-60.8
2017-01-16 01:46:00,114.41,-1,2017-01-18 19:55:00,113.683,72.7
2017-01-16 02:48:00,114.014,1,2017-01-18 19:55:00,113.683,-33.1
2017-01-16 03:09:00,114.103,-1,2017-01-18 19:55:00,113.683,42.0
2017-01-16 03:34:00,114.129,1,2017-01-18 19:55:00,113.683,-44.6
2017-01-16 04:09:00,114.225,-1,2017-01-18 19:55:00,113.683,54.2
2017-01-16 04:28:00,114.228,-1,2017-01-18 19:55:00,113.683,54.5
2017-01-16 04:58:00,114.189,1,2017-01-18 19:55:00,113.683,-50.6
2017-01-16 05:14:00,114.119,1,2017-01-18 19:55:00,113.683,-43.6
2017-01-16 05:34:00,114.062,-1,2017-01-18 19:55:00,113.683,37.9
2017-01-16 05:53:00,114.028,1,2017-01-18 19:55:00,113.683,-34.5
2017-01-16 06:38:00,113.867,1,2017-01-18 19:55:00,113.683,-18.4
2017-01-16 06:58:00,113.773,1,2017-01-18 19:55:00,113.683,-9.0
2017-01-16 07:16:00,113.846,1,2017-01-18 19:55:00,113.683,-16.3
2017-01-16 07:33:00,113.975,-1,2017-01-18 19:55:00,113.683,29.2
2017-01-16 07:52:00,113.979,-1,2017-01-18 19:55:00,113.683,29.6
2017-01-16 08:18:00,114.122,1,2017-01-18 19:55:00,113.683,-43.9
2017-01-16 08:54:00,114.13,-1,2017-01-18 19:55:00,113.683,44.7
2017-01-16 09:38:00,114.302,1,2017-01-18 19:55:00,113.683,-61.9
2017-01-16 10:09:00,114.209,1,2017-01-18 19:55:00,113.683,-52.6
2017-01-16 10:27:00,114.192,-1,2017-01-18 19:55:00,113.683,50.9
2017-01-16 11:01:00,114.293,-1,2017-01-18 19:55:00,113.683,61.0
2017-01-16 11:40:00,114.146,1,2017-01-18 19:55:00,113.683,-46.3
2017-01-16 12:02:00,114.068,1,2017-01-18 19:55:00,113.683,-38.5
2017-01-16 12:21:00,114.089,1,2017-01-18 19:55:00,113.683,-40.6
2017-01-16 12:57:00,114.123,1,2017-01-18 19:55:00,113.683,-44.0
