buy_at_utc,buy_price,dir,sell_at_utc,sell_price,gain,buy_at,sell_at,month,weekday,day,hour,delta
2017-12-20 02:27:00,112.885,-1,2017-12-20 02:28:00,112.888,-29.9999999999,2017-12-20 04:27:00,2017-12-20 04:28:00,12,2,20,4,1
2017-12-20 03:13:00,112.947,-1,2017-12-20 03:14:00,112.951,-40.0,2017-12-20 05:13:00,2017-12-20 05:14:00,12,2,20,5,1
2017-12-20 03:31:00,112.948,-1,2017-12-20 03:32:00,112.951,-30.0000000001,2017-12-20 05:31:00,2017-12-20 05:32:00,12,2,20,5,1
2017-12-20 03:56:00,112.951,-1,2017-12-20 03:57:00,112.948,30.0000000001,2017-12-20 05:56:00,2017-12-20 05:57:00,12,2,20,5,1
2017-12-20 04:27:00,112.942,-1,2017-12-20 04:28:00,112.943,-9.99999999991,2017-12-20 06:27:00,2017-12-20 06:28:00,12,2,20,6,1
2017-12-20 05:14:00,112.983,1,2017-12-20 05:15:00,112.997,140.0,2017-12-20 07:14:00,2017-12-20 07:15:00,12,2,20,7,1
2017-12-20 05:30:00,112.998,1,2017-12-20 05:31:00,112.998,0.0,2017-12-20 07:30:00,2017-12-20 07:31:00,12,2,20,7,1
2017-12-20 07:33:00,113.023,-1,2017-12-20 07:34:00,113.03,-70.0000000001,2017-12-20 09:33:00,2017-12-20 09:34:00,12,2,20,9,1
2017-12-20 10:53:00,113.151,-1,2017-12-20 10:54:00,113.169,-180.0,2017-12-20 12:53:00,2017-12-20 12:54:00,12,2,20,12,1
2017-12-20 11:46:00,113.112,-1,2017-12-20 11:47:00,113.113,-9.99999999991,2017-12-20 13:46:00,2017-12-20 13:47:00,12,2,20,13,1
2017-12-20 14:15:00,113.279,-1,2017-12-20 14:16:00,113.29,-110.0,2017-12-20 16:15:00,2017-12-20 16:16:00,12,2,20,16,1
2017-12-20 16:48:00,113.291,-1,2017-12-20 16:49:00,113.296,-50.0000000001,2017-12-20 18:48:00,2017-12-20 18:49:00,12,2,20,18,1
2017-12-20 17:04:00,113.307,-1,2017-12-20 17:05:00,113.308,-9.99999999991,2017-12-20 19:04:00,2017-12-20 19:05:00,12,2,20,19,1
2017-12-20 17:45:00,113.243,-1,2017-12-20 17:46:00,113.243,-0.0,2017-12-20 19:45:00,2017-12-20 19:46:00,12,2,20,19,1
2017-12-20 20:30:00,113.419,1,2017-12-20 20:31:00,113.416,-30.0,2017-12-20 22:30:00,2017-12-20 22:31:00,12,2,20,22,1
2017-12-20 20:51:00,113.409,1,2017-12-20 20:52:00,113.406,-29.9999999999,2017-12-20 22:51:00,2017-12-20 22:52:00,12,2,20,22,1
2017-12-20 21:12:00,113.395,1,2017-12-20 21:13:00,113.394,-10.0,2017-12-20 23:12:00,2017-12-20 23:13:00,12,2,20,23,1
2017-12-20 21:43:00,113.41,1,2017-12-20 21:44:00,113.41,0.0,2017-12-20 23:43:00,2017-12-20 23:44:00,12,2,20,23,1
2017-12-20 23:08:00,113.347,1,2017-12-20 23:09:00,113.347,0.0,2017-12-21 01:08:00,2017-12-21 01:09:00,12,3,21,1,1
2017-12-20 23:29:00,113.343,1,2017-12-20 23:30:00,113.354,110.0,2017-12-21 01:29:00,2017-12-21 01:30:00,12,3,21,1,1
2017-12-21 01:11:00,113.284,1,2017-12-21 01:12:00,113.286,20.0000000001,2017-12-21 03:11:00,2017-12-21 03:12:00,12,3,21,3,1
2017-12-21 02:10:00,113.333,1,2017-12-21 02:11:00,113.331,-20.0,2017-12-21 04:10:00,2017-12-21 04:11:00,12,3,21,4,1
2017-12-21 02:26:00,113.347,-1,2017-12-21 02:27:00,113.345,20.0000000001,2017-12-21 04:26:00,2017-12-21 04:27:00,12,3,21,4,1
2017-12-21 03:47:00,113.4,1,2017-12-21 03:48:00,113.403,29.9999999999,2017-12-21 05:47:00,2017-12-21 05:48:00,12,3,21,5,1
2017-12-21 04:17:00,113.401,1,2017-12-21 04:18:00,113.397,-40.0,2017-12-21 06:17:00,2017-12-21 06:18:00,12,3,21,6,1
2017-12-21 05:15:00,113.39,-1,2017-12-21 05:16:00,113.394,-39.9999999999,2017-12-21 07:15:00,2017-12-21 07:16:00,12,3,21,7,1
2017-12-21 05:34:00,113.392,-1,2017-12-21 05:35:00,113.381,110.0,2017-12-21 07:34:00,2017-12-21 07:35:00,12,3,21,7,1
