buy_at_utc,buy_price,dir,sell_at_utc,sell_price,gain,buy_at,sell_at,month,weekday,day,hour,delta
2017-01-01 23:17:00,116.825,-1,2017-01-01 23:25:00,116.724,10.1,2017-01-02 01:17:00,2017-01-02 01:25:00,1,0,2,1,8
2017-01-02 00:37:00,116.73,-1,2017-01-02 02:15:00,116.828,-9.8,2017-01-02 02:37:00,2017-01-02 04:15:00,1,0,2,2,98
2017-01-02 01:21:00,116.774,1,2017-01-02 03:38:00,116.806,3.2,2017-01-02 03:21:00,2017-01-02 05:38:00,1,0,2,3,137
2017-01-02 02:01:00,116.772,-1,2017-01-02 04:01:00,116.807,-3.5,2017-01-02 04:01:00,2017-01-02 06:01:00,1,0,2,4,120
2017-01-02 03:18:00,116.803,1,2017-01-02 05:02:00,116.842,3.9,2017-01-02 05:18:00,2017-01-02 07:02:00,1,0,2,5,104
2017-01-02 03:46:00,116.813,-1,2017-01-02 05:34:00,116.869,-5.6,2017-01-02 05:46:00,2017-01-02 07:34:00,1,0,2,5,108
2017-01-02 04:07:00,116.818,1,2017-01-02 07:02:00,116.906,8.8,2017-01-02 06:07:00,2017-01-02 09:02:00,1,0,2,6,175
2017-01-02 04:32:00,116.844,1,2017-01-02 07:19:00,116.906,6.2,2017-01-02 06:32:00,2017-01-02 09:19:00,1,0,2,6,167
2017-01-02 05:08:00,116.842,-1,2017-01-02 07:35:00,117.038,-19.6,2017-01-02 07:08:00,2017-01-02 09:35:00,1,0,2,7,147
2017-01-02 06:12:00,116.848,1,2017-01-02 07:52:00,117.108,26.0,2017-01-02 08:12:00,2017-01-02 09:52:00,1,0,2,8,100
2017-01-02 08:51:00,117.373,1,2017-01-02 09:53:00,117.416,4.3,2017-01-02 10:51:00,2017-01-02 11:53:00,1,0,2,10,62
2017-01-02 09:15:00,117.382,1,2017-01-02 10:17:00,117.424,4.2,2017-01-02 11:15:00,2017-01-02 12:17:00,1,0,2,11,62
2017-01-02 09:33:00,117.414,1,2017-01-02 10:37:00,117.404,-1.0,2017-01-02 11:33:00,2017-01-02 12:37:00,1,0,2,11,64
2017-01-02 09:52:00,117.418,1,2017-01-02 10:54:00,117.398,-2.0,2017-01-02 11:52:00,2017-01-02 12:54:00,1,0,2,11,62
