Date,Timestamp,Open,High,Low,Close,Volume
20160103,22:52:00,1.08665,1.08666,1.08665,1.08666,16.8000000715256
20160103,22:53:00,1.08666,1.08666,1.08665,1.08666,15.9800000190735
20160103,22:54:00,1.08666,1.08666,1.08665,1.08665,8.5
20160103,22:55:00,1.08666,1.08666,1.08665,1.08665,11.5
20160103,22:56:00,1.08665,1.08666,1.08665,1.08666,15.75
20160103,22:57:00,1.08666,1.08666,1.08666,1.08666,5
20160103,22:58:00,1.08666,1.08666,1.08666,1.08666,11
20160103,22:59:00,1.08666,1.08666,1.08665,1.08666,20.75
20160103,23:00:00,1.08665,1.08665,1.08633,1.08645,143.619998335838
20160103,23:01:00,1.08645,1.08652,1.08642,1.08644,130.989998102188
20160103,23:02:00,1.08644,1.08653,1.08643,1.08643,48.5199998617172
20160103,23:03:00,1.08646,1.08646,1.08585,1.08585,48.8600008487701
20160103,23:04:00,1.08585,1.08585,1.08525,1.08547,219.02999985218
20160103,23:05:00,1.08547,1.08558,1.08545,1.08558,88.3500002622604
20160103,23:06:00,1.08558,1.08568,1.08558,1.08568,82.7100005149841
20160103,23:07:00,1.08568,1.08568,1.08555,1.08555,129.539998531342
20160103,23:08:00,1.08556,1.08558,1.08554,1.08555,70.7299997806549
20160103,23:09:00,1.08555,1.08556,1.08545,1.08545,83.2200003862381
20160103,23:10:00,1.08546,1.08547,1.0854,1.08543,38.9799996614456
20160103,23:11:00,1.08544,1.08572,1.08544,1.08568,55.2599999904633
20160103,23:12:00,1.08568,1.08569,1.08565,1.08565,20.8300001621246
20160103,23:13:00,1.08564,1.08567,1.08563,1.08567,18.0500000715256
20160103,23:14:00,1.08567,1.08585,1.08567,1.08572,39.4700001478195
20160103,23:15:00,1.08571,1.08571,1.08571,1.08571,1.5
20160103,23:16:00,1.08571,1.08573,1.08571,1.08572,11.1100000143051
20160103,23:17:00,1.08572,1.08598,1.08572,1.08592,63.3500002622604
20160103,23:18:00,1.08593,1.08593,1.08568,1.08573,55.6599997282028
20160103,23:19:00,1.08572,1.08575,1.08568,1.08569,48.5800000429153
20160103,23:20:00,1.08569,1.08574,1.08548,1.08548,86.4700000286102
20160103,23:21:00,1.08549,1.08549,1.0854,1.08542,58.6600000858307
20160103,23:22:00,1.08542,1.08543,1.08539,1.0854,27.0600001811981
20160103,23:23:00,1.0854,1.08543,1.08539,1.08542,50.0100002288818
20160103,23:24:00,1.08542,1.08542,1.08486,1.08488,83.2599999904633
20160103,23:25:00,1.08486,1.0852,1.08481,1.08481,128.979999899864
20160103,23:26:00,1.08475,1.0848,1.08452,1.0848,154.090000152588
20160103,23:27:00,1.08485,1.085,1.08485,1.08485,88.7000005245209
20160103,23:28:00,1.08485,1.08492,1.08485,1.08485,46.3500000238419
20160103,23:29:00,1.08485,1.08492,1.08485,1.08489,74.5999994277954
20160103,23:30:00,1.0849,1.08542,1.0847,1.0847,187.200000524521
20160103,23:31:00,1.0847,1.08479,1.08451,1.08464,92.1699994802475
20160103,23:32:00,1.08461,1.08482,1.08461,1.08481,73.2900002002716
20160103,23:33:00,1.08481,1.08484,1.0848,1.08483,39.5099999904633
20160103,23:34:00,1.08483,1.08488,1.08482,1.08487,35.4900000095367
20160103,23:35:00,1.08487,1.08502,1.08485,1.08502,93.9399995803833
20160103,23:36:00,1.08501,1.08501,1.08498,1.085,35.7500002384186
20160103,23:37:00,1.085,1.08505,1.085,1.08503,40.0800002813339
20160103,23:38:00,1.08504,1.0851,1.08501,1.0851,69.8800004720688
20160103,23:39:00,1.08511,1.08513,1.08511,1.08513,19.75
20160103,23:40:00,1.08514,1.0852,1.08513,1.0852,72.5799995660782
20160103,23:41:00,1.0852,1.08523,1.08516,1.08523,90.239999294281
20160103,23:42:00,1.08522,1.08528,1.08522,1.08523,67.5799995660782
20160103,23:43:00,1.08526,1.08526,1.0852,1.08523,33.0499999523163
20160103,23:44:00,1.08522,1.08523,1.08522,1.08522,26.6900001764297
20160103,23:45:00,1.08522,1.08536,1.08522,1.08534,41.3999992609024
20160103,23:46:00,1.08534,1.08538,1.08533,1.08536,77.8999987840652
20160103,23:47:00,1.08535,1.08548,1.08535,1.08547,79.519998550415
20160103,23:48:00,1.08545,1.08548,1.08533,1.08534,38.3499999046326
20160103,23:49:00,1.08533,1.08533,1.08522,1.08522,44.8600000143051
20160103,23:50:00,1.0852,1.08523,1.08517,1.08519,47.5900000333786
20160103,23:51:00,1.08518,1.08541,1.08517,1.08539,79.0199996232986
20160103,23:52:00,1.08539,1.08539,1.08527,1.08531,69.649999499321
20160103,23:53:00,1.0853,1.0853,1.08523,1.08526,57.8700006008148
20160103,23:54:00,1.08525,1.08526,1.08518,1.08519,80.359999537468
20160103,23:55:00,1.08519,1.08524,1.08518,1.08522,21.4100000858307
20160103,23:56:00,1.08521,1.08521,1.08515,1.08519,68.239999294281
20160103,23:57:00,1.0852,1.08523,1.08515,1.08516,77.67999958992
20160103,23:58:00,1.0852,1.08523,1.08517,1.08519,65.7199996709824
20160103,23:59:00,1.08521,1.08521,1.08516,1.08516,48.3400002717972
20160104,00:00:00,1.08515,1.08563,1.08515,1.08563,87.6000001430511
20160104,00:01:00,1.08564,1.08577,1.08543,1.08544,77.0699998140335
20160104,00:02:00,1.08544,1.08558,1.08543,1.08554,67.299999833107
20160104,00:03:00,1.08555,1.08556,1.08554,1.08554,23.710000038147
20160104,00:04:00,1.08554,1.08555,1.08552,1.08552,37.2499995231628
20160104,00:05:00,1.08553,1.08566,1.08546,1.08565,85.8999993801117
20160104,00:06:00,1.08564,1.08574,1.08564,1.08568,83.1600000858307
20160104,00:07:00,1.08565,1.08575,1.08562,1.08566,31.9400000572205
20160104,00:08:00,1.08563,1.08574,1.08562,1.08564,52.3999997377396
20160104,00:09:00,1.08564,1.08564,1.08549,1.08552,44.4000004529953
20160104,00:10:00,1.08552,1.08564,1.08552,1.08564,29.5599998235703
20160104,00:11:00,1.08564,1.08564,1.08554,1.08554,31.6600000858307
20160104,00:12:00,1.08554,1.08554,1.08544,1.08552,28.4899997711182
20160104,00:13:00,1.08552,1.08552,1.08552,1.08552,34.1100000143051
20160104,00:14:00,1.08552,1.08552,1.08551,1.08552,32.6099997758865
20160104,00:15:00,1.08552,1.08563,1.08551,1.08563,18.8900001049042
20160104,00:16:00,1.08562,1.08562,1.08531,1.08531,80.1699994802475
20160104,00:17:00,1.08531,1.08531,1.0851,1.08511,94.6899996995926
20160104,00:18:00,1.08511,1.08533,1.08511,1.08525,89.5999999046326
20160104,00:19:00,1.08524,1.08525,1.08512,1.08513,49.5199999809265
20160104,00:20:00,1.08513,1.08514,1.08503,1.08505,57.4499999955297
20160104,00:21:00,1.08507,1.08507,1.08503,1.08505,45.6099998950958
20160104,00:22:00,1.08505,1.08505,1.08504,1.08505,23.3500000238419
20160104,00:23:00,1.08506,1.08517,1.08502,1.08515,57.4199994802475
20160104,00:24:00,1.08514,1.08515,1.08514,1.08514,11.7399997711182
20160104,00:25:00,1.08514,1.08514,1.08514,1.08514,2.25
20160104,00:26:00,1.08514,1.08514,1.08504,1.08504,14.1100000143051
20160104,00:27:00,1.08505,1.0851,1.08504,1.08508,57.349999666214
20160104,00:28:00,1.08508,1.08509,1.08499,1.08501,104.099999547005
20160104,00:29:00,1.08501,1.08512,1.08481,1.08482,199.519998669624
20160104,00:30:00,1.08481,1.08494,1.08455,1.08477,182.899998903275
20160104,00:31:00,1.08477,1.08487,1.08473,1.08482,181.449998497963
20160104,00:32:00,1.08482,1.08497,1.08482,1.08495,120.229999661446
20160104,00:33:00,1.08496,1.08516,1.08496,1.08516,59.5299994945526
20160104,00:34:00,1.08514,1.08535,1.08512,1.08514,100.489999175072
20160104,00:35:00,1.08516,1.08522,1.08502,1.08503,97.7199994325638
20160104,00:36:00,1.08503,1.08503,1.08484,1.08491,75.889999628067
20160104,00:37:00,1.08488,1.08488,1.0848,1.08484,96.739999294281
20160104,00:38:00,1.08485,1.08485,1.08475,1.08483,83.5199981927872
20160104,00:39:00,1.08483,1.08486,1.08476,1.08476,20.75
20160104,00:40:00,1.08475,1.0848,1.08451,1.08451,112.629999160767
20160104,00:41:00,1.08453,1.08471,1.08449,1.08453,93.9499998092651
20160104,00:42:00,1.08454,1.08454,1.08451,1.08451,47.3499999046326
20160104,00:43:00,1.08452,1.08452,1.08432,1.08438,101.889998793602
20160104,00:44:00,1.08438,1.08442,1.08433,1.08442,70.2600002288818
20160104,00:45:00,1.08441,1.08442,1.08431,1.08439,90.5099999904633
20160104,00:46:00,1.08439,1.08461,1.08439,1.0845,74.8700004816055
20160104,00:47:00,1.08451,1.08457,1.0845,1.08453,74.2299995422363
20160104,00:48:00,1.08453,1.08454,1.0844,1.08441,45.5799996852875
20160104,00:49:00,1.0844,1.08452,1.0844,1.08447,93.5099996328354
20160104,00:50:00,1.08448,1.08455,1.08443,1.0845,58.0599994659424
20160104,00:51:00,1.08449,1.0845,1.08438,1.08443,50.2299997806549
20160104,00:52:00,1.08443,1.08443,1.08436,1.08443,62.9099991321564
20160104,00:53:00,1.08443,1.08447,1.08435,1.08441,91.5799996852875
20160104,00:54:00,1.08441,1.08448,1.08432,1.08448,131.139999270439
20160104,00:55:00,1.08449,1.08454,1.08443,1.08445,73.5200002193451
20160104,00:56:00,1.08444,1.08448,1.08443,1.08446,39.3100001811981
20160104,00:57:00,1.08446,1.08462,1.08446,1.08455,96.909999370575
20160104,00:58:00,1.08455,1.08456,1.08444,1.08444,52.5599999427795
20160104,00:59:00,1.08444,1.08454,1.08444,1.08453,49.0899999141693
20160104,01:00:00,1.08453,1.08462,1.08451,1.08462,50.4800002574921
20160104,01:01:00,1.08464,1.08465,1.08455,1.08455,39.3799999952316
20160104,01:02:00,1.08459,1.08464,1.08443,1.08443,46.5699998140335
20160104,01:03:00,1.08443,1.08446,1.08424,1.08431,77.2599996328354
20160104,01:04:00,1.0843,1.08433,1.08424,1.08424,61.5400000810623
20160104,01:05:00,1.08427,1.08427,1.08382,1.08405,141.110002040863
20160104,01:06:00,1.08403,1.08403,1.08371,1.08371,148.759999632835
20160104,01:07:00,1.08371,1.08396,1.08366,1.08395,149.919999599457
20160104,01:08:00,1.08396,1.08415,1.08386,1.08394,158.339999556541
20160104,01:09:00,1.08395,1.08405,1.0839,1.08393,87.6900001764297
20160104,01:10:00,1.08394,1.08404,1.08393,1.084,39.1699999570847
20160104,01:11:00,1.08403,1.08404,1.08388,1.08391,110.349999785423
20160104,01:12:00,1.08391,1.08393,1.08385,1.08386,83.4599994421005
20160104,01:13:00,1.08386,1.08391,1.08374,1.08374,49.2000000476837
20160104,01:14:00,1.08374,1.08374,1.08331,1.08342,115.909999728203
20160104,01:15:00,1.08343,1.08353,1.08322,1.08331,206.609998822212
20160104,01:16:00,1.08331,1.08342,1.0832,1.08326,202.470000743866
20160104,01:17:00,1.08325,1.08334,1.0832,1.08321,177.979998588562
20160104,01:18:00,1.0832,1.08323,1.0831,1.08312,116.399999856949
20160104,01:19:00,1.0831,1.08311,1.08272,1.08278,225.299998879433
20160104,01:20:00,1.08278,1.08316,1.08274,1.08312,197.760000109673
20160104,01:21:00,1.08312,1.08312,1.08279,1.08294,344.709999203682
20160104,01:22:00,1.08294,1.08316,1.08294,1.08311,287.379999041557
20160104,01:23:00,1.0831,1.08322,1.08307,1.08321,57.0700000524521
20160104,01:24:00,1.08321,1.08324,1.08318,1.08323,105.11999976635
20160104,01:25:00,1.08323,1.08337,1.08323,1.08334,61.0199997425079
20160104,01:26:00,1.08334,1.08358,1.08334,1.08357,90.1899998188019
20160104,01:27:00,1.08359,1.0836,1.08343,1.08345,57.549999833107
20160104,01:28:00,1.08345,1.0836,1.08345,1.08357,82.3799990415573
20160104,01:29:00,1.08359,1.08365,1.08359,1.08365,58.7599996328354
20160104,01:30:00,1.08365,1.08396,1.08362,1.08383,132.009999155998
20160104,01:31:00,1.08383,1.08398,1.08382,1.08395,141.979998111725
20160104,01:32:00,1.08395,1.08398,1.08389,1.08391,75.0099997520447
20160104,01:33:00,1.08392,1.08393,1.08373,1.08373,71.4699995517731
20160104,01:34:00,1.08373,1.08394,1.08372,1.08394,93.8799999952316
20160104,01:35:00,1.08394,1.08416,1.08394,1.08415,114.709999084473
20160104,01:36:00,1.08414,1.08417,1.08408,1.08414,54.4100004434586
20160104,01:37:00,1.08415,1.08419,1.08413,1.08419,33.7599992752075
20160104,01:38:00,1.08417,1.08418,1.08405,1.08405,32.0700000524521
20160104,01:39:00,1.08405,1.08428,1.08404,1.08428,51.5799999237061
20160104,01:40:00,1.08426,1.08436,1.08424,1.08424,48.710000038147
20160104,01:41:00,1.08423,1.08454,1.08403,1.08444,149.549999833107
20160104,01:42:00,1.08443,1.08455,1.08443,1.08443,88.0599995851517
20160104,01:43:00,1.08443,1.08445,1.08442,1.08443,22.759999871254
20160104,01:44:00,1.08442,1.08442,1.08423,1.08423,51.6199998855591
20160104,01:45:00,1.08424,1.08456,1.08423,1.08423,230.979998707771
20160104,01:46:00,1.08423,1.08426,1.08412,1.08426,86.6200000047684
20160104,01:47:00,1.08426,1.08448,1.08415,1.08445,144.909999489784
20160104,01:48:00,1.08445,1.08497,1.08445,1.08488,191.00999891758
20160104,01:49:00,1.08488,1.08496,1.08474,1.08492,142.819999575615
20160104,01:50:00,1.08493,1.08503,1.08484,1.08491,84.2200000286102
20160104,01:51:00,1.08489,1.0851,1.08483,1.08493,130.580000042915
20160104,01:52:00,1.085,1.08537,1.08497,1.08533,211.169999957085
20160104,01:53:00,1.08533,1.08577,1.08533,1.08557,166.560000538826
20160104,01:54:00,1.08556,1.08568,1.08554,1.08566,148.819999933243
20160104,01:55:00,1.0857,1.08575,1.08566,1.08568,195.299998521805
20160104,01:56:00,1.08569,1.08575,1.08565,1.08565,92.8099999427795
20160104,01:57:00,1.08566,1.08606,1.08566,1.08602,149.039999723434
20160104,01:58:00,1.086,1.08616,1.08594,1.08603,114.880000829697
20160104,01:59:00,1.08605,1.08605,1.08582,1.08599,89.5699995756149
20160104,02:00:00,1.08597,1.08646,1.08596,1.08642,218.339999675751
20160104,02:01:00,1.08642,1.08686,1.08633,1.08661,261.479999542236
20160104,02:02:00,1.08662,1.08663,1.08641,1.08642,183.669999837875
20160104,02:03:00,1.08641,1.08665,1.0864,1.08651,185.819998979568
20160104,02:04:00,1.08648,1.08648,1.08613,1.08623,151.300000309944
20160104,02:05:00,1.08623,1.08658,1.08616,1.08652,193.159999012947
20160104,02:06:00,1.08652,1.08655,1.08612,1.08613,306.41999900341
20160104,02:07:00,1.08613,1.08624,1.08605,1.08607,60.7600001096725
20160104,02:08:00,1.08608,1.08616,1.08601,1.0861,89.1900002360344
20160104,02:09:00,1.08609,1.08629,1.08609,1.08615,103.989999890327
20160104,02:10:00,1.08615,1.08634,1.08615,1.08634,88.9299998283386
20160104,02:11:00,1.08634,1.08634,1.08616,1.08623,57.5200002193451
20160104,02:12:00,1.08623,1.08623,1.08591,1.08591,103.869999885559
20160104,02:13:00,1.08594,1.08606,1.0859,1.08605,81.4599994421005
20160104,02:14:00,1.08605,1.0864,1.08605,1.08633,115.359999775887
20160104,02:15:00,1.08633,1.08642,1.08614,1.08619,102.22000002861
20160104,02:16:00,1.08619,1.08619,1.08582,1.08599,87.9199995994568
20160104,02:17:00,1.08598,1.08613,1.08596,1.08604,71.1299998760223
20160104,02:18:00,1.08606,1.08629,1.08606,1.08624,83.7999999523163
20160104,02:19:00,1.08623,1.08626,1.08602,1.08602,94.3199996948242
20160104,02:20:00,1.08602,1.08629,1.08602,1.08604,105.119999051094
20160104,02:21:00,1.08604,1.08619,1.08604,1.08616,56.9399991035461
20160104,02:22:00,1.08616,1.08627,1.08605,1.08613,83.6899992227554
20160104,02:23:00,1.08608,1.08628,1.08605,1.08625,105.799999833107
20160104,02:24:00,1.08624,1.08624,1.08611,1.08615,119.329999804497
20160104,02:25:00,1.08615,1.08616,1.086,1.086,77.7699995040894
20160104,02:26:00,1.086,1.08625,1.086,1.08614,81.8199996948242
20160104,02:27:00,1.08613,1.08624,1.08604,1.08623,61.9399999380112
20160104,02:28:00,1.08622,1.08644,1.08622,1.08635,95.9900000095367
20160104,02:29:00,1.08634,1.0866,1.08634,1.08658,122.69000005722
20160104,02:30:00,1.08658,1.08674,1.08642,1.08642,119.019999504089
20160104,02:31:00,1.08643,1.08657,1.08641,1.08643,73.6999996900558
20160104,02:32:00,1.08644,1.08654,1.08644,1.08644,26.75
20160104,02:33:00,1.08644,1.08644,1.08633,1.08635,23.3700000047684
20160104,02:34:00,1.08633,1.0864,1.08633,1.08637,59
20160104,02:35:00,1.08637,1.08655,1.08636,1.08655,62.7399998903275
20160104,02:36:00,1.08655,1.08668,1.08651,1.08668,121.230000019073
20160104,02:37:00,1.08668,1.08668,1.08654,1.08661,121.879999637604
20160104,02:38:00,1.08661,1.08665,1.08656,1.08664,39.1800004243851
20160104,02:39:00,1.08664,1.08666,1.08644,1.08662,110.389999866486
20160104,02:40:00,1.08661,1.08683,1.08655,1.08675,102.549999713898
20160104,02:41:00,1.08675,1.08688,1.08668,1.08687,87.439999461174
20160104,02:42:00,1.08687,1.08687,1.08662,1.08662,82.5199990272522
20160104,02:43:00,1.08662,1.08664,1.08653,1.08662,56.879999756813
20160104,02:44:00,1.08662,1.08667,1.08656,1.08666,44.1199998855591
20160104,02:45:00,1.08666,1.08667,1.08653,1.08656,49.4499994516373
20160104,02:46:00,1.08658,1.08725,1.08658,1.08718,149.120000004768
20160104,02:47:00,1.08724,1.08756,1.08722,1.08735,124.689999818802
20160104,02:48:00,1.08733,1.08733,1.08702,1.08704,95.5099995136261
20160104,02:49:00,1.08705,1.08719,1.08695,1.08698,74.4699995517731
20160104,02:50:00,1.08698,1.08702,1.08685,1.08693,115.079999446869
20160104,02:51:00,1.08695,1.08695,1.08679,1.08683,54.4799998998642
20160104,02:52:00,1.08683,1.08683,1.08654,1.08654,91.0599999427795
20160104,02:53:00,1.08654,1.08704,1.08652,1.08681,131.989999651909
20160104,02:54:00,1.0868,1.0868,1.08662,1.08667,83.5399993658066
20160104,02:55:00,1.08669,1.08695,1.08669,1.08672,190.469996809959
20160104,02:56:00,1.08672,1.08678,1.08665,1.08677,135.649997830391
20160104,02:57:00,1.08686,1.08688,1.08675,1.08688,87.1499984264374
20160104,02:58:00,1.08687,1.08748,1.08687,1.08725,156.949999690056
20160104,02:59:00,1.08723,1.08737,1.08713,1.08714,197.759999275208
20160104,03:00:00,1.08716,1.08727,1.08711,1.08726,105.549999117851
20160104,03:01:00,1.08726,1.08728,1.08724,1.08727,35.9899998903275
20160104,03:02:00,1.08725,1.08725,1.08715,1.08716,22.4899998903275
20160104,03:03:00,1.08715,1.08716,1.08715,1.08716,6.25
20160104,03:04:00,1.08715,1.08716,1.08714,1.08715,20.3499997854233
20160104,03:05:00,1.08714,1.08714,1.087,1.08705,92.0699993371964
20160104,03:06:00,1.08705,1.08714,1.087,1.08703,67.8299996852875
20160104,03:07:00,1.08701,1.08709,1.08693,1.08694,137.849998950958
20160104,03:08:00,1.08695,1.08706,1.08691,1.08706,68.2199997901917
20160104,03:09:00,1.08706,1.08706,1.08694,1.08703,27.7299997806549
20160104,03:10:00,1.08703,1.08703,1.08692,1.08697,67.1199996471405
20160104,03:11:00,1.08697,1.08704,1.08693,1.08703,62.6200000047684
20160104,03:12:00,1.08704,1.08704,1.08704,1.08704,1.5
20160104,03:13:00,1.08703,1.08703,1.08694,1.08695,66.2299998998642
20160104,03:14:00,1.08695,1.08697,1.08683,1.08684,23.1199998855591
20160104,03:15:00,1.08685,1.08696,1.08685,1.08694,52.3399994373322
20160104,03:16:00,1.08695,1.08695,1.08684,1.0869,92.0499984025955
20160104,03:17:00,1.0869,1.08699,1.0869,1.08699,71.0599985122681
20160104,03:18:00,1.08699,1.08705,1.08695,1.08695,54.1699997186661
20160104,03:19:00,1.08695,1.08696,1.08685,1.08693,77.9599995613098
20160104,03:20:00,1.08694,1.08694,1.08685,1.08687,35.5399998426437
20160104,03:21:00,1.08687,1.08704,1.08686,1.08704,35.460000038147
20160104,03:22:00,1.08705,1.08707,1.08705,1.08707,10.6900000572205
20160104,03:23:00,1.08707,1.08716,1.08703,1.08703,30.2800002098084
20160104,03:24:00,1.08701,1.08701,1.08692,1.08692,72.7999997138977
20160104,03:25:00,1.08693,1.08706,1.08693,1.08705,35.7399998903275
20160104,03:26:00,1.08706,1.08706,1.08696,1.08699,52.4700000286102
20160104,03:27:00,1.08699,1.08705,1.08696,1.08705,58.9900000095367
20160104,03:28:00,1.08705,1.08705,1.08695,1.08697,36.75
20160104,03:29:00,1.08697,1.08697,1.08687,1.08687,52.6299998760223
20160104,03:30:00,1.08688,1.08715,1.08687,1.08708,235.920000076294
20160104,03:31:00,1.08708,1.08709,1.08696,1.08709,125.829999566078
20160104,03:32:00,1.08708,1.08709,1.08699,1.08707,84.3400000333786
20160104,03:33:00,1.08706,1.08706,1.08691,1.08693,60.0199993848801
20160104,03:34:00,1.08694,1.08694,1.08688,1.08692,26.9899998903275
20160104,03:35:00,1.08692,1.08692,1.08686,1.08686,27.099999666214
20160104,03:36:00,1.08688,1.08689,1.08672,1.08672,54.0399994850159
20160104,03:37:00,1.08672,1.08682,1.08671,1.08673,120.159997940063
20160104,03:38:00,1.08673,1.08675,1.0867,1.08673,72.0699989795685
20160104,03:39:00,1.08675,1.08684,1.08671,1.08674,70.0799994468689
20160104,03:40:00,1.08673,1.08684,1.08673,1.08684,27.8099999427795
20160104,03:41:00,1.08684,1.08693,1.08684,1.08685,55.8599997758865
20160104,03:42:00,1.08685,1.08693,1.08683,1.08693,54.200000166893
20160104,03:43:00,1.08693,1.08707,1.08693,1.08707,51.7399997711182
20160104,03:44:00,1.08705,1.08714,1.08696,1.08696,87.4399987459183
20160104,03:45:00,1.08697,1.08699,1.08686,1.08696,78.4699991941452
20160104,03:46:00,1.08695,1.08695,1.08684,1.08685,127.350000023842
20160104,03:47:00,1.08685,1.08694,1.08679,1.08686,86.2399996519089
20160104,03:48:00,1.08686,1.08688,1.08685,1.08688,47.3899998664856
20160104,03:49:00,1.08688,1.08688,1.08686,1.08686,12.75
20160104,03:50:00,1.08687,1.08688,1.0868,1.08688,39.1199998855591
20160104,03:51:00,1.08686,1.08696,1.08686,1.08686,68.7199995517731
20160104,03:52:00,1.08689,1.08714,1.08688,1.08714,57
20160104,03:53:00,1.08714,1.08728,1.08706,1.08707,82.9400000572205
20160104,03:54:00,1.08707,1.08712,1.08702,1.08706,49.6199998855591
20160104,03:55:00,1.08708,1.0872,1.08708,1.08714,42.8700000047684
20160104,03:56:00,1.08714,1.08726,1.08709,1.08713,100.049999237061
20160104,03:57:00,1.08716,1.0872,1.08714,1.08714,18.7299998998642
20160104,03:58:00,1.08715,1.08715,1.0871,1.08713,39.1600000858307
20160104,03:59:00,1.08712,1.08713,1.08711,1.08712,125.519998431206
20160104,04:00:00,1.08713,1.08726,1.08711,1.08724,123.07999920845
20160104,04:01:00,1.08722,1.08722,1.08718,1.08718,13.8199999332428
20160104,04:02:00,1.08718,1.08718,1.08704,1.08713,45.9300001859665
20160104,04:03:00,1.0871,1.08711,1.08704,1.08704,13.8600000143051
20160104,04:04:00,1.08704,1.08704,1.08703,1.08703,10.5
20160104,04:05:00,1.08702,1.08703,1.08694,1.08695,29.25
20160104,04:06:00,1.08696,1.08705,1.08696,1.08705,10
20160104,04:07:00,1.08705,1.08721,1.08703,1.08703,78.0499995946884
20160104,04:08:00,1.08703,1.08714,1.08703,1.08712,44.9199998378754
20160104,04:09:00,1.08713,1.08715,1.0871,1.08714,29.5800000429153
20160104,04:10:00,1.08714,1.08715,1.08705,1.08715,60.8200000524521
20160104,04:11:00,1.08714,1.08715,1.08708,1.08714,78.5100002288818
20160104,04:12:00,1.08714,1.08716,1.08713,1.08714,20.8899999856949
