date,month,day,week,weekday,highLow,openClose,volume
20160104,1,4,1.1428571428571428,0,0.016510000000000025,-0.0043399999999997885,194091.779163
20160105,1,5,1.2857142857142858,1,0.0009100000000001884,-0.0006599999999998829,5407.31998669
